This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 10/5/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
781.53,+6.31,"30,483,341",796.50,806.9699,776.12

8 OCT 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0024,-.50,1.05,1600 / 1625,7.75,42.80,.0014,,
,,.0034,-.40,1.25,1625 / 1650,6.25,41.45,-.0089,,
,,.0029,-.50,1.20,1650 / 1675,6.55,43.10,-.0017,,
,,.0025,-.60,1.20,1675 / 1700,7.00,42.85,-.0009,,
,,.0028,-.55,1.25,1700 / 1725,7.15,42.25,-.0027,,

16 SEP 22  (347)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-15.00,25.00,5 / 10,-.02,.04,.00,,
,,.0001,-15.00,24.90,10 / 15,-.03,.05,.00,,
,,-.0001,-14.90,25.00,15 / 20,.04,.10,-.0002,,
,,.00,-15.00,25.00,20 / 25,-.09,.60,-.0005,,
,,.00,-15.00,25.00,25 / 30,-.50,9.98,-.0037,,
,,.00,-15.00,25.00,30 / 35,-9.95,.31,.0037,,
,,.00,-15.00,25.00,35 / 40,-.35,.65,-.0004,,
,,.00,-15.00,25.00,40 / 45,-.65,.57,.00,,
,,.0007,-15.00,24.50,45 / 50,-.33,.72,-.0005,,
,,.00,-14.50,24.50,50 / 55,-.29,.20,.00,,
,,.00,-14.50,24.50,55 / 60,-.20,.29,-.0002,,
,,.0015,0,39.00,60 / 80,.23,.80,-.0015,,
,,.0016,0,39.00,80 / 100,.40,.70,-.0017,,
,,.0017,0,39.00,100 / 120,-.66,8.40,-.0073,,
,,.0018,0,39.00,120 / 140,-7.70,2.31,.0034,,
,,.0016,-10.00,29.00,140 / 150,-3.35,3.70,-.0008,,
,,.0010,-10.00,29.50,150 / 160,-3.11,3.95,-.0014,,
,,.0027,-.50,39.00,160 / 180,-1.26,1.81,-.0017,,
,,.0035,-.50,38.50,180 / 200,-.70,2.31,-.0030,,
,,.0008,-16.00,23.50,200 / 204,-1.60,1.50,-.0001,,
,,.0008,-16.00,23.50,204 / 208,-1.15,2.35,-.0016,,
,,.0008,-16.00,23.50,208 / 212,-1.40,1.85,-.0008,,
,,.0008,-16.00,23.50,212 / 216,-2.35,2.55,-.0005,,
,,.0003,-15.50,23.50,216 / 220,-2.05,2.30,-.0006,,
,,.0009,-16.00,23.50,220 / 224,-1.10,2.45,-.0018,,
,,.0009,-16.00,23.50,224 / 228,-1.40,1.60,-.0005,,
,,.0009,-16.00,23.50,228 / 232,-2.15,2.15,-.0003,,
,,.0009,-16.00,23.50,232 / 236,-3.40,3.15,-.0001,,
,,.0009,-16.00,23.50,236 / 240,-2.00,3.85,-.0024,,
,,.0009,-16.00,23.50,240 / 244,-3.50,3.30,-.0001,,
,,.0009,-16.00,23.50,244 / 248,-3.75,4.30,-.0010,,
,,.0007,-18.00,21.50,248 / 250,-2.75,2.40,.0002,,
,,.0007,-18.00,21.50,250 / 252,-1.00,2.60,-.0019,,
,,.0009,-16.00,23.50,252 / 256,-3.60,3.35,-.0001,,
,,.0009,-16.00,23.50,256 / 260,-4.20,4.60,-.0008,,
,,.0009,-16.00,23.50,260 / 264,-4.20,4.90,-.0012,,
,,.0010,-16.00,23.50,264 / 268,-4.50,5.05,-.0010,,
,,.0015,-16.50,23.50,268 / 272,-4.60,5.25,-.0011,,
,,.0010,-16.00,23.50,272 / 276,-4.80,5.40,-.0011,,
,,.0010,-16.00,23.50,276 / 280,-5.00,5.60,-.0011,,
,,.0015,-16.50,23.50,280 / 284,-5.15,5.80,-.0012,,
,,.0010,-16.00,23.50,284 / 288,-5.35,5.95,-.0011,,
,,.0010,-16.00,23.50,288 / 292,-5.50,6.20,-.0012,,
,,.0015,-16.50,23.50,292 / 296,-5.70,6.40,-.0012,,
,,.0011,-16.00,23.50,296 / 300,-3.15,6.60,-.0040,,
,,.0015,-16.00,23.00,300 / 304,-3.65,4.05,-.0010,,
,,.0011,-16.00,23.50,304 / 308,-6.30,4.60,.0011,,
,,.0016,-16.50,23.50,308 / 312,-6.50,7.30,-.0014,,
,,.0016,-16.50,23.50,312 / 316,-6.75,7.50,-.0013,,
,,.0011,-16.00,23.50,316 / 320,-4.80,7.75,-.0035,,
,,.0016,-16.00,23.00,320 / 324,-7.15,5.85,.0006,,
,,.0016,-16.00,23.00,324 / 328,-7.40,8.25,-.0015,,
,,.0007,-15.50,23.50,328 / 332,-7.65,8.50,-.0015,,
,,.0021,-16.50,23.00,332 / 336,-7.90,8.75,-.0015,,
,,.0016,-16.50,23.50,336 / 340,-8.15,9.05,-.0016,,
,,.0016,-16.50,23.50,340 / 344,-8.40,9.35,-.0016,,
,,.0012,-16.00,23.50,344 / 348,-8.45,9.60,-.0018,,
,,.0021,-16.50,23.00,348 / 352,-7.75,9.10,-.0020,,
,,.0017,-16.50,23.50,352 / 356,-8.30,8.95,-.0014,,
,,.0013,-16.00,23.50,356 / 360,-8.95,9.95,-.0017,,
,,.0021,-16.50,23.00,360 / 364,-8.90,9.95,-.0018,,
,,.0017,-16.50,23.50,364 / 368,-9.00,10.40,-.0021,,
,,.0017,-16.50,23.50,368 / 372,-9.40,10.45,-.0018,,
,,.0017,-16.50,23.50,372 / 376,-9.20,10.35,-.0019,,
,,.0018,-16.00,23.00,376 / 380,-8.85,10.25,-.0021,,
,,.0022,-16.00,22.50,380 / 384,-9.20,9.90,-.0015,,
,,.0005,-13.80,22.40,384 / 388,-9.15,9.25,-.0010,,
,,.0031,-15.40,20.80,388 / 392,-8.05,8.55,-.0014,,
,,.0012,-15.25,23.00,392 / 396,-7.35,9.90,-.0031,,
,,-.0006,-11.60,21.55,396 / 400,-5.90,8.95,-.0035,,
,,.0089,-10.80,23.10,400 / 410,-6.75,8.50,-.0041,,
,,.0051,-11.00,28.00,410 / 420,-8.10,11.25,-.0053,,
,,.0045,-9.10,27.05,420 / 430,-7.90,11.10,-.0054,,
,,.0037,-5.85,25.10,430 / 440,-5.00,11.70,-.0080,,
,,.0062,-6.20,22.30,440 / 450,-7.50,8.50,-.0041,,
,,.0073,-7.95,22.50,450 / 460,-7.40,10.15,-.0054,,
,,.0052,-6.55,24.25,460 / 470,-6.80,10.60,-.0062,,
,,.0067,-6.70,22.40,470 / 480,-6.50,10.70,-.0066,,
,,.0070,-6.80,22.15,480 / 490,-6.55,11.30,-.0070,,
,,.0086,-9.25,21.95,490 / 500,-7.00,9.95,-.0061,,
,,.0058,-6.70,24.50,500 / 510,-5.25,12.00,-.0084,,
,,.0075,-6.90,21.90,510 / 520,-7.20,11.50,-.0071,,
,,.0086,-8.90,21.90,520 / 530,-6.50,11.70,-.0076,,
,,.0083,-10.80,24.40,530 / 540,-6.50,11.95,-.0078,,
,,.0067,-7.95,25.40,540 / 550,-6.85,12.00,-.0078,,
,,.0090,-9.30,21.80,550 / 560,-6.80,12.40,-.0081,,
,,.0077,-7.75,23.50,560 / 570,-6.50,12.80,-.0085,,
,,.0086,-7.85,21.60,570 / 580,-6.50,12.50,-.0085,,
,,.0093,-9.75,21.60,580 / 590,-6.50,12.50,-.0086,,
,,.0084,-8.15,23.25,590 / 600,-6.50,12.10,-.0086,,
,,.0091,-8.25,21.35,600 / 610,-5.60,13.00,-.0093,,
,,.0096,-10.05,21.30,610 / 620,-6.50,10.50,-.0085,,
,,.0090,-8.50,23.05,620 / 630,-3.00,13.20,-.0101,,
,,.0095,-8.70,21.35,630 / 640,-5.70,12.50,-.0094,,
,,.0098,-8.90,20.60,640 / 650,-5.00,13.50,-.0098,,
,,.0104,-9.85,14.80,650 / 660,-5.50,12.50,-.0097,,
,,.0093,-2.20,21.70,660 / 670,-4.50,12.80,-.0100,,
,,.0100,-8.00,19.70,670 / 680,-3.20,12.35,-.0101,,
,,.0101,-8.50,19.50,680 / 690,-4.85,11.90,-.0101,,
,,.0102,-8.00,19.50,690 / 700,-8.00,17.05,-.0103,,
,,.0103,-8.50,19.00,700 / 710,-11.05,20.00,-.0103,,
,,.0104,-8.50,19.50,710 / 720,-10.15,20.00,-.0104,,
,,.0097,-9.20,14.50,720 / 730,-10.50,19.50,-.0105,,
,,.0113,-4.00,19.70,730 / 740,-10.35,20.00,-.0105,,
,,.0103,-9.50,18.50,740 / 750,-10.00,19.15,-.0108,,
,,.0101,-9.00,17.15,750 / 760,-8.80,19.95,-.0104,,
,,.0100,-9.15,16.75,760 / 770,-9.25,18.95,-.0108,,
,,.0100,-7.05,14.90,770 / 780,-8.30,14.80,-.0120,,
,,.0117,-3.60,16.45,780 / 790,-3.85,19.70,-.0091,,
,,.0113,-7.40,18.20,790 / 800,-9.70,18.80,-.0114,,
,,.0103,-9.90,17.75,800 / 810,-7.45,20.10,-.0102,,
,,.0106,-9.75,18.40,810 / 820,-7.60,18.80,-.0108,,
,,.0095,-11.05,17.25,820 / 830,-7.30,19.15,-.0106,,
,,.0123,-7.50,19.15,830 / 840,-7.15,19.05,-.0106,,
,,.0077,-11.40,14.20,840 / 850,-7.80,19.20,-.0110,,
,,.0120,-8.20,18.80,850 / 860,-6.70,20.15,-.0099,,
,,.0105,-10.15,17.90,860 / 870,-7.90,19.05,-.0113,,
,,.0102,-10.50,17.65,870 / 880,-6.55,20.60,-.0096,,
,,.0077,-13.15,16.55,880 / 890,-7.25,21.10,-.0097,,
,,.0121,-6.95,16.65,890 / 900,-8.90,22.00,-.0102,,
,,.0102,-4.60,11.50,900 / 910,-10.80,22.30,-.0116,,
,,.0095,-5.20,11.10,910 / 920,-9.10,24.30,-.0087,,
,,.0096,-5.20,11.20,920 / 930,-10.35,22.80,-.0110,,
,,.0191,-2.45,14.20,930 / 950,-1.25,31.30,-.0178,,
,,.0235,-1.45,15.45,950 / 975,2.25,33.35,-.0242,,
,,.0207,-2.50,13.60,975 / 1000,2.90,34.45,-.0226,,
,,.0220,-1.80,14.00,1000 / 1025,3.50,34.90,-.0217,,
,,.0204,-2.95,13.65,1025 / 1050,3.95,35.20,-.0210,,
,,.0188,-3.65,12.95,1050 / 1075,4.45,35.60,-.0200,,
,,.0183,-3.70,12.65,1075 / 1100,4.95,35.90,-.0190,,
,,.0172,-4.15,12.20,1100 / 1125,5.45,36.20,-.0180,,
,,.0167,-4.45,12.15,1125 / 1150,6.20,38.25,-.0138,,
,,.0147,-5.05,11.45,1150 / 1175,4.75,38.15,-.0161,,
,,.0151,-4.95,11.55,1175 / 1200,5.35,38.45,-.0147,,
,,.0138,-5.60,11.45,1200 / 1225,5.55,38.50,-.0143,,
,,.0126,-5.95,11.10,1225 / 1250,5.50,38.70,-.0141,,
,,.0122,-6.05,10.95,1250 / 1275,6.30,39.15,-.0118,,
,,.0176,-4.00,11.75,1275 / 1300,5.35,39.15,-.0136,,
,,.0045,-7.60,8.50,1300 / 1325,3.85,40.00,-.0152,,
,,.0093,-6.95,10.40,1325 / 1350,5.00,41.60,-.0095,,
,,.0095,-6.85,10.45,1350 / 1375,6.40,41.35,-.0071,,
,,.0161,-4.00,10.65,1375 / 1400,6.65,40.20,-.0090,,
,,.0005,-7.65,7.00,1400 / 1425,6.85,40.15,-.0087,,
,,.0081,-7.45,10.35,1425 / 1450,6.85,40.25,-.0084,,
,,.0071,-7.50,9.95,1450 / 1475,6.70,40.50,-.0082,,
,,.0094,-6.50,10.00,1475 / 1500,6.50,40.80,-.0080,,
,,.0037,-8.00,9.00,1500 / 1525,7.20,41.20,-.0053,,
,,.0140,-5.20,10.55,1525 / 1550,5.80,40.50,-.0107,,
,,-.0033,-8.55,6.70,1550 / 1575,6.00,42.50,-.0050,,
,,.0059,-7.50,9.50,1575 / 1600,5.50,42.50,-.0064,,
,,.0139,-5.00,10.15,1600 / 1625,5.00,42.50,-.0079,,
,,-.0046,-8.65,6.50,1625 / 1650,5.50,43.50,-.0036,,
,,.0046,-8.00,9.50,1650 / 1675,6.00,43.50,-.0021,,
,,-.0060,-8.85,6.10,1675 / 1700,5.00,42.50,-.0080,,
,,.0145,-1.30,6.75,1700 / 1725,6.50,43.50,-.0006,,

20 JAN 23  (473)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-15.00,25.00,5 / 10,.02,.06,-.0001,,
,,.00,-15.00,25.00,10 / 15,0,.14,-.0002,,
,,.00,-15.00,25.00,15 / 20,-.06,.25,-.0002,,
,,.00,-15.00,25.00,20 / 25,-.15,.35,-.0002,,
,,.00,-15.00,25.00,25 / 30,-.25,.74,-.0005,,
,,.00,-15.00,25.00,30 / 35,-.84,.30,.0004,,
,,.0007,-15.00,24.50,35 / 40,-.20,.58,-.0004,,
,,.00,-14.50,24.50,40 / 45,-.68,.40,.0002,,
,,.00,-14.50,24.50,45 / 50,-.10,.83,-.0008,,
,,.00,-14.50,24.50,50 / 55,-.43,.28,.0001,,
,,.0007,-15.00,24.50,55 / 60,-.08,.67,-.0007,,
,,.0015,-.50,39.50,60 / 80,.43,.85,-.0017,,
,,.0021,-.50,39.00,80 / 100,.20,.82,-.0016,,
,,.0017,0,39.00,100 / 120,.33,.95,-.0020,,
,,.0029,-.50,38.50,120 / 140,.02,1.35,-.0023,,
,,.0015,-10.00,29.00,140 / 150,-.80,2.13,-.0018,,
,,.0015,-10.00,29.00,150 / 160,-1.45,2.40,-.0015,,
,,.0037,-1.00,38.50,160 / 180,-.75,3.20,-.0036,,
,,.0019,.60,39.00,180 / 200,-.20,2.25,-.0035,,
,,.0043,-11.00,27.40,200 / 210,-.90,2.20,-.0021,,
,,.0027,-11.00,29.00,210 / 220,-2.30,4.00,-.0025,,
,,.0024,-10.50,29.00,220 / 230,-3.10,3.25,-.0011,,
,,.0028,-10.50,28.50,230 / 240,-2.00,5.05,-.0038,,
,,.0029,-10.50,28.50,240 / 250,-1.85,3.80,-.0029,,
,,.0030,-10.50,28.50,250 / 260,-2.35,4.15,-.0028,,
,,.0030,-10.50,28.50,260 / 270,-4.50,6.60,-.0031,,
,,.0035,-11.00,28.50,270 / 280,-5.00,7.10,-.0032,,
,,.0035,-11.00,28.50,280 / 290,-3.05,7.30,-.0049,,
,,.0028,-10.00,28.50,290 / 300,-3.30,6.70,-.0042,,
,,.0040,-10.50,27.50,300 / 310,-7.20,6.80,-.0015,,
,,.0041,-10.50,27.50,310 / 320,-7.00,9.70,-.0039,,
,,.0021,-15.00,23.50,320 / 325,-5.70,9.50,-.0037,,
,,.0021,-15.00,23.50,325 / 330,-8.45,7.20,-.0001,,
,,.0024,-15.50,23.50,330 / 335,-8.20,10.25,-.0025,,
,,.0018,-15.00,24.00,335 / 340,-8.85,10.25,-.0021,,
,,.0021,-15.00,23.50,340 / 345,-8.75,10.50,-.0023,,
,,.0022,-15.00,23.50,345 / 350,-5.00,10.35,-.0047,,
,,.0025,-15.00,23.00,350 / 355,-8.85,6.65,.0003,,
,,.0022,-15.00,23.50,355 / 360,-8.65,10.45,-.0024,,
,,.0022,-15.00,23.50,360 / 365,-8.90,10.30,-.0021,,
,,.0025,-15.00,23.00,365 / 370,-8.80,10.45,-.0023,,
,,.0026,-15.00,23.00,370 / 375,-7.00,10.50,-.0035,,
,,.0026,-15.00,23.00,375 / 380,-8.50,9.00,-.0016,,
,,.0026,-15.00,23.00,380 / 385,-8.85,10.50,-.0024,,
,,.0023,-15.00,23.50,385 / 390,-8.90,10.85,-.0026,,
,,.0026,-15.50,23.50,390 / 395,-8.95,10.85,-.0026,,
,,.0026,-15.50,23.50,395 / 400,-8.90,6.45,.00,,
,,.0027,-15.50,23.50,400 / 405,-4.45,10.90,-.0054,,
,,.0001,-12.50,25.00,405 / 410,-8.45,10.95,-.0030,,
,,.0055,-10.00,26.00,410 / 420,-7.85,11.45,-.0052,,
,,.0072,-11.50,24.50,420 / 430,-7.65,10.20,-.0048,,
,,.0051,-9.50,26.50,430 / 440,-5.80,11.70,-.0066,,
,,.0062,-10.50,25.50,440 / 450,-7.00,8.45,-.0044,,
,,.0077,-12.00,24.00,450 / 460,-3.70,12.00,-.0079,,
,,.0050,-9.00,27.00,460 / 470,-7.00,12.15,-.0064,,
,,.0064,-10.50,25.50,470 / 480,-6.95,11.95,-.0064,,
,,.0065,-10.50,25.50,480 / 490,-6.90,12.00,-.0065,,
,,.0070,-11.00,25.00,490 / 500,-6.50,12.35,-.0069,,
,,.0071,-10.95,24.95,500 / 510,-6.75,12.50,-.0070,,
,,.0071,-10.95,24.95,510 / 520,-6.50,12.35,-.0071,,
,,.0072,-11.00,25.00,520 / 530,-6.00,12.00,-.0072,,
,,.0140,-1.00,31.50,530 / 550,-2.95,15.50,-.0148,,
,,.0245,1.05,33.45,550 / 580,1.00,19.60,-.0232,,
,,.0153,.55,29.45,580 / 600,-1.65,16.45,-.0161,,
,,.0089,-11.00,18.00,600 / 610,-4.95,12.65,-.0082,,
,,.0083,-12.00,24.00,610 / 620,-4.65,12.60,-.0083,,
,,.0083,-12.00,24.00,620 / 630,-4.60,12.60,-.0084,,
,,.0083,-11.00,24.80,630 / 640,-5.10,13.00,-.0084,,
,,.0086,-13.80,22.00,640 / 650,-8.50,16.00,-.0085,,
,,.0085,-13.50,22.50,650 / 660,-10.50,19.95,-.0086,,
,,.0087,-11.00,25.00,660 / 670,-9.25,18.15,-.0087,,
,,.0087,-12.50,23.50,670 / 680,-9.15,17.15,-.0088,,
,,.0081,-15.80,20.00,680 / 690,-9.85,17.60,-.0090,,
,,.0087,-12.00,22.80,690 / 700,-8.10,18.90,-.0088,,
,,.0093,-10.00,25.00,700 / 710,-8.90,19.40,-.0088,,
,,.0088,-11.00,21.00,710 / 720,-9.95,17.55,-.0093,,
,,.0089,-9.00,19.00,720 / 730,-5.95,20.50,-.0082,,
,,.0170,-6.45,22.50,730 / 750,-3.30,21.60,-.0185,,
,,.0173,-5.25,22.65,750 / 770,-.60,24.70,-.0173,,
,,.0258,.80,23.75,770 / 800,1.50,28.40,-.0283,,
,,.0248,.50,21.00,800 / 830,6.20,27.65,-.0277,,
,,.0200,-1.50,23.00,830 / 850,2.00,28.30,-.0151,,
,,.0168,-7.10,21.00,850 / 870,-5.00,31.00,-.0170,,
,,.0084,-10.75,17.60,870 / 880,-11.40,24.00,-.0088,,
,,.0123,-7.00,13.25,880 / 900,-4.50,30.90,-.0170,,
,,.0206,-.15,20.00,900 / 920,-4.50,31.50,-.0168,,
,,.0153,-9.00,20.15,920 / 940,-3.70,30.50,-.0171,,
,,.0099,-10.00,18.65,940 / 950,-9.50,24.70,-.0073,,
,,.0076,-11.15,16.45,950 / 960,-11.50,24.50,-.0089,,
,,.0106,-10.50,17.50,960 / 975,-7.00,29.00,-.0116,,
,,.0033,-13.05,15.05,975 / 980,-14.00,22.00,-.0033,,
,,.0133,-5.60,14.05,980 / 1000,-2.70,32.00,-.0155,,
,,.0203,.70,14.10,1000 / 1025,1.50,36.20,-.0186,,
,,.0178,-2.15,13.80,1025 / 1050,1.00,37.00,-.0185,,
,,.0171,-2.80,13.65,1050 / 1075,1.50,37.50,-.0176,,
,,.0157,-3.35,12.80,1075 / 1100,2.00,38.00,-.0167,,
,,.0161,-3.10,12.85,1100 / 1125,2.50,38.50,-.0156,,
,,.0140,-3.80,11.60,1125 / 1150,2.00,38.00,-.0169,,
,,.0155,-3.15,12.30,1150 / 1175,3.00,39.00,-.0145,,
,,.0140,-4.30,12.15,1175 / 1200,3.00,39.00,-.0146,,
,,.0131,-4.70,11.80,1200 / 1225,3.50,39.50,-.0134,,
,,.0127,-4.95,11.70,1225 / 1250,2.00,38.50,-.0169,,
,,.0126,-5.30,11.95,1250 / 1275,5.00,41.50,-.0086,,
,,.0052,-5.95,7.30,1275 / 1300,4.00,40.00,-.0121,,
,,.0169,-1.70,11.45,1300 / 1325,4.50,40.50,-.0106,,
,,.0111,-6.15,11.70,1325 / 1350,2.00,39.00,-.0169,,
,,.0102,-6.70,11.65,1350 / 1375,5.00,42.00,-.0075,,
,,.0161,-3.50,12.15,1375 / 1400,3.50,40.00,-.0132,,
,,.0017,-7.90,7.50,1400 / 1425,4.50,41.00,-.0100,,
,,.0087,-6.95,10.95,1425 / 1450,6.50,42.50,-.0039,,
,,.0081,-7.30,10.95,1450 / 1475,5.00,41.00,-.0090,,
,,.0140,-4.50,11.55,1475 / 1500,3.00,39.00,-.0165,,
,,.0004,-8.25,7.50,1500 / 1525,7.50,43.50,.0002,,
,,.0156,-3.50,11.35,1525 / 1550,5.00,41.00,-.0092,,
,,-.0018,-8.35,6.50,1550 / 1575,4.50,40.50,-.0113,,
,,.0141,-4.50,11.40,1575 / 1600,7.00,43.00,-.0014,,
,,-.0003,-7.90,7.00,1600 / 1625,6.00,42.00,-.0053,,
,,.0051,-7.00,9.00,1625 / 1650,4.00,40.00,-.0136,,
,,.0050,-7.00,9.00,1650 / 1675,7.50,43.50,.0010,,
,,.0036,-7.00,8.30,1675 / 1700,4.50,40.50,-.0117,,
,,.0129,-1.80,7.80,1700 / 1725,7.00,43.00,-.0010,,

17 MAR 23  (529)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-15.00,25.00,5 / 10,-.13,.31,-.0002,,
,,.00,-15.00,25.00,10 / 15,-.31,.63,-.0003,,
,,.00,-15.00,25.00,15 / 20,-.63,.36,.0001,,
,,.00,-15.00,25.00,20 / 25,-.35,.86,-.0005,,
,,.00,-15.00,25.00,25 / 30,-.56,.50,.00,,
,,.00,-15.00,25.00,30 / 35,-.52,.39,.0001,,
,,.0007,-15.00,24.50,35 / 40,-.48,.71,-.0003,,
,,.00,-14.50,24.50,40 / 45,-.21,.59,-.0004,,
,,.00,-14.50,24.50,45 / 50,-.14,.35,-.0003,,
,,.0007,-15.00,24.50,50 / 55,-.32,.28,-.0001,,
,,.0036,24.00,63.50,55 / 100,1.05,2.12,-.0042,,
,,.0071,28.00,67.00,100 / 150,.95,3.40,-.0064,,
,,.0100,27.00,66.00,150 / 200,2.10,4.40,-.0095,,
,,.0137,25.50,64.50,200 / 250,3.80,5.50,-.0132,,
,,.0165,25.80,62.45,250 / 300,3.50,9.40,-.0174,,
,,.0215,24.50,58.75,300 / 350,3.95,13.75,-.0220,,
,,.0248,22.90,57.45,350 / 400,2.25,15.85,-.0239,,
,,.0277,22.95,55.25,400 / 450,2.00,16.20,-.0262,,
,,.0324,20.55,50.85,450 / 500,8.80,23.50,-.0340,,
,,.0355,17.70,48.85,500 / 550,7.00,25.00,-.0352,,
,,.0225,3.15,34.60,550 / 580,2.00,20.00,-.0225,,
,,.0156,-5.50,27.70,580 / 600,-1.50,17.00,-.0155,,
,,.0396,12.90,46.25,600 / 650,8.50,28.00,-.0401,,
,,.0409,9.90,41.95,650 / 700,14.00,36.05,-.0416,,
,,.0248,-1.50,30.50,700 / 730,4.45,27.80,-.0250,,
,,.0164,-6.15,23.70,730 / 750,-3.30,20.70,-.0179,,
,,.0409,7.45,34.50,750 / 800,16.80,42.20,-.0417,,
,,.0400,4.95,32.55,800 / 850,16.85,43.45,-.0420,,
,,.0234,-4.45,25.05,850 / 880,5.20,34.70,-.0239,,
,,.0198,-2.30,23.10,880 / 900,-2.35,27.10,-.0171,,
,,.0375,3.85,25.60,900 / 950,20.70,48.30,-.0391,,
,,.0336,2.70,21.00,950 / 1000,22.40,51.00,-.0365,,
,,.0321,3.50,18.50,1000 / 1050,21.80,51.45,-.0373,,
,,.0322,3.00,19.00,1050 / 1100,24.30,55.80,-.0315,,
,,.0291,1.00,17.50,1100 / 1150,24.00,58.60,-.0290,,
,,.0271,-.50,17.00,1150 / 1200,23.55,59.45,-.0286,,
,,.0254,-1.50,16.50,1200 / 1250,24.50,60.50,-.0265,,
,,.0193,-2.00,12.00,1250 / 1300,26.00,62.00,-.0227,,
,,.0141,-3.00,11.50,1300 / 1325,4.00,40.00,-.0114,,
,,.0109,-6.50,12.50,1325 / 1350,4.00,40.00,-.0114,,
,,.0103,-7.00,12.50,1350 / 1375,4.50,40.50,-.0100,,
,,.0103,-7.00,12.50,1375 / 1400,.60,36.50,-.0221,,
,,.0089,-7.00,11.50,1400 / 1425,8.00,43.90,.0006,,
,,.0096,-6.50,11.50,1425 / 1450,5.00,41.00,-.0085,,
,,.0082,-7.00,11.00,1450 / 1475,2.50,39.00,-.0158,,
,,.0069,-6.30,9.50,1475 / 1500,5.00,42.00,-.0070,,
,,.0086,-5.50,9.80,1500 / 1525,6.50,43.00,-.0027,,
,,.0122,-5.00,11.50,1525 / 1550,3.00,39.50,-.0146,,
,,.0025,-8.00,8.50,1550 / 1575,5.00,42.00,-.0070,,
,,.0064,-7.00,10.00,1575 / 1600,5.00,41.50,-.0079,,
,,.0065,-7.00,10.00,1600 / 1625,5.50,41.50,-.0070,,
,,.0056,-7.00,9.50,1625 / 1650,5.50,41.50,-.0070,,
,,.0065,-6.50,9.50,1650 / 1675,6.00,42.00,-.0051,,
,,.0118,-5.00,11.00,1675 / 1700,8.00,43.15,.0011,,
,,-.0006,-7.00,6.00,1700 / 1725,5.35,40.50,-.0092,,

16 JUN 23  (620)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-14.90,25.00,5 / 10,-.06,.22,-.0002,,
,,.00,-15.00,24.90,10 / 15,-.18,.20,-.0001,,
,,.0001,-15.00,24.90,15 / 20,-.05,.31,-.0003,,
,,-.0001,-14.90,25.00,20 / 25,-.06,.30,-.0003,,
,,.0001,-15.00,24.90,25 / 30,-.09,.35,-.0003,,
,,.0005,-14.90,24.50,30 / 35,-.70,.30,.0003,,
,,.00,-14.50,24.50,35 / 40,-.71,.78,-.0001,,
,,.00,-14.50,24.50,40 / 45,.05,.88,-.0009,,
,,.00,-14.50,24.50,45 / 50,-.13,.18,-.0002,,
,,.0007,-15.00,24.50,50 / 55,-.16,.40,-.0003,,
,,.0046,23.50,63.00,55 / 100,1.14,2.05,-.0042,,
,,.0079,27.50,66.50,100 / 150,1.60,3.61,-.0072,,
,,.0114,26.00,65.00,150 / 200,2.60,5.25,-.0105,,
,,.0148,24.50,63.50,200 / 250,2.10,8.85,-.0142,,
,,.0181,23.00,62.00,250 / 300,2.65,12.15,-.0182,,
,,.0221,21.00,59.50,300 / 350,5.00,16.50,-.0233,,
,,.0227,24.40,58.60,350 / 400,1.50,17.50,-.0236,,
,,.0285,22.40,51.40,400 / 450,2.00,18.50,-.0264,,
,,.0313,22.20,47.90,450 / 500,9.00,25.50,-.0329,,
,,.0344,20.10,43.35,500 / 550,9.50,26.90,-.0343,,
,,.0215,6.65,29.25,550 / 580,3.10,20.50,-.0214,,
,,.0146,-.25,22.80,580 / 600,-2.95,20.20,-.0146,,
,,.0372,14.20,38.75,600 / 650,7.30,36.40,-.0375,,
,,.0382,14.25,37.30,650 / 700,10.10,38.85,-.0384,,
,,.0225,1.70,24.00,700 / 730,1.65,30.40,-.0232,,
,,.0144,-5.95,20.70,730 / 750,-3.90,25.40,-.0156,,
,,.0376,6.80,34.90,750 / 800,12.75,45.80,-.0384,,
,,.0366,5.05,32.00,800 / 850,13.75,49.25,-.0374,,
,,.0216,-3.00,23.85,850 / 880,2.10,36.85,-.0222,,
,,.0114,-8.55,16.50,880 / 900,-4.15,30.50,-.0148,,
,,.0371,5.50,30.15,900 / 950,17.35,52.10,-.0353,,
,,.0309,.05,24.50,950 / 1000,18.60,53.60,-.0340,,
,,.0336,2.00,26.00,1000 / 1050,19.70,54.85,-.0328,,
,,.0216,-4.50,17.00,1050 / 1100,20.90,55.85,-.0315,,
,,.0336,4.50,22.50,1100 / 1150,22.00,57.25,-.0296,,
,,.0262,0,18.00,1150 / 1200,23.00,59.00,-.0272,,
