This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 8/3/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
709.67,+22.47,"33,615,765",700.00,726.94,698.40

6 AUG 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0007,-17.90,21.50,196 / 198,-7.83,7.98,-.0003,,
,,.0001,-18.50,20.50,198 / 199,-7.12,7.98,-.0012,,
,,.0010,-19.00,20.30,199 / 200,-4.35,3.22,.0014,,
,,.0001,-18.80,20.80,200 / 201,-4.04,4.40,-.0006,,
,,.0001,-18.80,20.80,201 / 202,-7.94,8.09,-.0003,,
,,.0001,-18.80,20.80,202 / 203,-8.14,8.04,.0001,,
,,.0001,-18.80,20.80,203 / 204,-8.14,8.24,-.0002,,
,,.0007,-15.80,23.50,204 / 208,-7.99,8.39,-.0008,,
,,.0010,-18.00,21.40,208 / 210,-4.85,8.29,-.0044,,
,,.0002,-17.90,21.90,210 / 212,-8.04,5.05,.0034,,
,,.0009,-15.90,23.50,212 / 216,-7.92,8.39,-.0010,,
,,.0013,-16.00,23.30,216 / 220,-7.94,8.37,-.0009,,
,,.0004,-15.80,23.80,220 / 224,-7.89,8.39,-.0010,,
,,.0014,-18.30,21.40,224 / 226,-5.35,8.24,-.0037,,
,,.0002,-17.90,21.90,226 / 228,-8.00,5.60,.0027,,
,,.0002,-17.90,21.90,228 / 230,-7.72,8.25,-.0009,,
,,.0002,-17.90,21.90,230 / 232,-8.00,7.92,-.0001,,
,,.0016,-18.40,21.30,232 / 234,-7.97,8.25,-.0006,,
,,.0002,-17.80,21.80,234 / 236,-7.99,8.22,-.0005,,
,,.0002,-17.80,21.80,236 / 238,-7.98,8.24,-.0005,,
,,.0006,-17.80,21.50,238 / 240,-7.63,8.23,-.0010,,
,,.0010,-18.00,21.40,240 / 242,-7.70,7.88,-.0004,,
,,.0002,-17.90,21.90,242 / 244,-7.85,7.95,-.0003,,
,,.0002,-17.90,21.90,244 / 246,-7.95,8.10,-.0004,,
,,.0016,-18.40,21.30,246 / 248,-7.95,8.25,-.0006,,
,,.0002,-17.80,21.80,248 / 250,-4.25,5.35,-.0016,,
,,.0002,-17.80,21.80,250 / 252,-5.10,2.60,.0030,,
,,.0006,-17.80,21.50,252 / 254,-6.05,8.25,-.0031,,
,,.0010,-18.00,21.40,254 / 256,-7.95,8.20,-.0006,,
,,.0002,-17.90,21.90,256 / 258,-7.90,8.20,-.0006,,
,,.0002,-17.90,21.90,258 / 260,-7.90,8.20,-.0006,,
,,.0016,-18.40,21.30,260 / 262,-7.85,8.20,-.0007,,
,,.0003,-17.80,21.80,262 / 264,-7.85,8.15,-.0006,,
,,.0003,-17.80,21.80,264 / 266,-7.85,8.15,-.0006,,
,,.0014,-18.30,21.40,266 / 268,-7.85,8.15,-.0006,,
,,.0003,-17.90,21.90,268 / 270,-7.85,8.15,-.0006,,
,,.0008,-17.90,21.50,270 / 272,-7.80,8.15,-.0007,,
,,.0011,-18.00,21.30,272 / 274,-7.80,8.15,-.0007,,
,,.0003,-17.80,21.80,274 / 276,-7.85,8.15,-.0006,,
,,.0006,-17.80,21.50,276 / 278,-7.80,8.15,-.0007,,
,,.0010,-18.00,21.40,278 / 280,-7.80,8.15,-.0007,,
,,.0003,-17.90,21.90,280 / 282,-7.80,8.15,-.0007,,
,,.0016,-18.40,21.30,282 / 284,-7.75,8.15,-.0008,,
,,.0003,-17.80,21.80,284 / 286,-7.80,8.15,-.0007,,
,,.0003,-17.80,21.80,286 / 288,-7.80,8.15,-.0007,,
,,.0014,-18.30,21.40,288 / 290,-7.75,8.15,-.0008,,
,,.0003,-17.90,21.90,290 / 292,-7.75,8.15,-.0008,,
,,.0016,-18.40,21.30,292 / 294,-7.70,8.15,-.0008,,
,,.0003,-17.80,21.80,294 / 296,-7.70,8.10,-.0008,,
,,.0003,-17.80,21.80,296 / 298,-7.70,8.05,-.0007,,
,,.0014,-18.30,21.40,298 / 300,-4.10,4.35,-.0006,,
,,.0004,-17.90,21.90,300 / 302,-3.95,4.55,-.0010,,
,,.0016,-18.40,21.30,302 / 304,-7.65,8.15,-.0009,,
,,.0027,-15.10,16.95,304 / 306,-7.70,8.10,-.0008,,
,,-.0010,-13.45,18.70,306 / 308,-7.65,8.10,-.0009,,
,,.0004,-17.90,21.90,308 / 310,-7.65,4.95,.0028,,
,,.0026,-16.75,18.65,310 / 312,-4.50,8.10,-.0045,,
,,.0020,-15.65,18.10,312 / 314,-7.60,8.00,-.0008,,
,,.0010,-16.25,19.70,314 / 316,-7.60,8.00,-.0008,,
,,.0040,-16.20,16.55,316 / 318,-7.60,8.10,-.0009,,
,,-.0044,-12.55,21.45,318 / 320,-7.60,5.35,.0022,,
,,.0050,-15.95,19.85,320 / 324,-4.65,6.95,-.0034,,
,,.0019,-13.35,20.35,324 / 328,-6.00,7.00,-.0019,,
,,-.0012,-13.50,19.15,328 / 330,-6.25,6.45,-.0006,,
,,.0021,-14.00,16.35,330 / 332,-5.40,6.75,-.0019,,
,,.0019,-11.00,18.05,332 / 336,-6.00,6.45,-.0014,,
,,.0025,-13.20,19.55,336 / 340,-6.00,7.05,-.0020,,
,,.0009,-11.20,19.25,340 / 344,-5.50,7.05,-.0026,,
,,.0017,-10.45,17.75,344 / 348,-5.95,7.60,-.0027,,
,,-.0008,-15.30,20.60,348 / 350,-7.30,6.80,.00,,
,,.0045,-18.90,18.65,350 / 352,-5.75,6.80,-.0016,,
,,-.0010,-13.65,23.90,352 / 356,-5.90,6.60,-.0017,,
,,-.0042,-9.90,23.00,356 / 360,-5.85,7.15,-.0023,,
,,.0128,-17.00,12.95,360 / 364,-5.50,7.10,-.0026,,
,,-.0001,-10.90,20.30,364 / 368,-5.90,6.80,-.0020,,
,,.0008,-12.80,21.25,368 / 372,-5.50,7.20,-.0028,,
,,.0039,-15.25,20.25,372 / 376,-5.40,6.75,-.0024,,
,,.0025,-12.45,19.05,376 / 380,-5.80,6.80,-.0021,,
,,.0029,-10.95,17.05,380 / 384,-5.50,7.20,-.0028,,
,,.0037,-12.35,17.45,384 / 388,-5.45,6.85,-.0025,,
,,.0006,-11.95,20.90,388 / 392,-5.55,6.90,-.0025,,
,,.0019,-13.90,21.25,392 / 396,-5.80,7.05,-.0024,,
,,.00,-10.80,20.45,396 / 400,-4.90,6.90,-.0031,,
,,.0051,-3.65,21.90,400 / 410,-4.20,7.55,-.0064,,
,,.0121,-12.00,21.70,410 / 420,-4.50,8.45,-.0070,,
,,.0062,-10.30,27.50,420 / 430,-4.30,8.65,-.0074,,
,,.0077,-10.60,25.80,430 / 440,-4.15,8.80,-.0077,,
,,.0057,-7.70,26.10,440 / 450,-4.15,7.45,-.0069,,
,,.0141,-11.55,16.50,450 / 460,-1.20,9.15,-.0101,,
,,.0058,-5.00,24.00,460 / 470,-3.80,7.85,-.0076,,
,,.0081,-10.45,25.70,470 / 480,-3.90,9.30,-.0086,,
,,.0081,-11.00,26.50,480 / 490,-3.90,7.25,-.0076,,
,,.0077,-5.65,22.30,490 / 500,-.75,9.80,-.0106,,
,,.0103,-8.40,19.65,500 / 510,-3.40,9.20,-.0090,,
,,.0095,-11.45,24.60,510 / 520,-3.20,9.80,-.0095,,
,,.0098,-11.90,24.45,520 / 530,-3.05,10.05,-.0097,,
,,.0079,-6.25,24.90,530 / 540,-2.95,10.05,-.0098,,
,,.0103,-6.65,18.45,540 / 550,-2.85,7.75,-.0093,,
,,.0133,-13.20,10.95,550 / 560,-.35,9.20,-.0105,,
,,.0072,1.45,25.60,560 / 570,-1.65,10.35,-.0105,,
,,.0104,-6.50,18.75,570 / 580,-2.60,10.95,-.0104,,
,,.0109,-7.15,16.40,580 / 590,-2.75,9.75,-.0103,,
,,.0110,-4.95,10.55,590 / 600,-1.30,10.95,-.0107,,
,,.0103,.60,15.95,600 / 610,-2.20,11.20,-.0107,,
,,.0107,-7.75,13.05,610 / 620,-2.15,10.05,-.0108,,
,,.0106,-5.10,15.85,620 / 630,-.40,12.50,-.0107,,
,,.0107,-5.55,16.15,630 / 640,-2.55,10.80,-.0109,,
,,.0104,-6.00,14.35,640 / 650,-.95,9.90,-.0110,,
,,.0108,-4.40,15.20,650 / 660,.10,10.75,-.0108,,
,,.0115,-2.30,15.75,660 / 670,-2.05,12.55,-.0109,,
,,.0100,-6.45,12.25,670 / 680,-6.50,11.75,-.0122,,
,,.0108,-6.30,15.65,680 / 690,-1.15,18.50,-.0094,,
,,.0107,-6.60,15.40,690 / 700,-4.45,13.25,-.0116,,
,,.0106,-6.65,15.30,700 / 710,-2.10,11.95,-.0115,,
,,.0116,-4.05,15.00,710 / 720,-.80,15.95,-.0095,,
,,.0095,-6.85,12.30,720 / 730,-4.20,16.05,-.0107,,
,,.0119,-3.90,14.95,730 / 740,-4.15,12.45,-.0124,,
,,.0088,-6.75,10.95,740 / 750,-.40,16.15,-.0090,,
,,.0106,-6.40,14.35,750 / 760,-3.90,16.15,-.0107,,
,,.0102,-7.30,14.55,760 / 770,-3.60,12.25,-.0128,,
,,.0117,-4.90,14.50,770 / 780,.55,16.20,-.0082,,
,,.0100,-3.60,10.15,780 / 790,-3.40,16.25,-.0105,,
,,.0093,-2.00,7.50,790 / 800,-3.10,13.25,-.0124,,
,,.0100,-1.75,8.35,800 / 810,.10,16.30,-.0081,,
,,.0099,-3.15,9.55,810 / 820,-2.75,15.35,-.0108,,
,,.0100,-3.30,9.85,820 / 830,-1.65,13.55,-.0115,,
,,.0092,-3.90,9.40,830 / 840,-1.80,13.60,-.0118,,
,,.0096,-3.90,9.90,840 / 850,-.60,20.25,-.0051,,
,,.0095,-3.90,9.65,850 / 860,-5.20,19.35,-.0097,,
,,.0095,-3.65,9.45,860 / 870,-5.00,15.10,-.0136,,
,,.0089,-3.95,9.00,870 / 880,-.50,19.40,-.0053,,
,,.0085,-4.40,9.05,880 / 890,-5.80,19.45,-.0104,,
,,.0093,-4.00,9.50,890 / 900,-4.70,16.45,-.0125,,
,,.0088,-4.10,9.00,900 / 910,-.45,19.60,-.0047,,
,,.0087,-4.00,8.85,910 / 920,-4.45,19.65,-.0089,,
,,.0081,-4.35,8.60,920 / 930,-5.25,17.55,-.0122,,
,,.0166,-2.15,11.00,930 / 950,4.95,28.40,-.0145,,
,,.0196,-1.50,11.50,950 / 975,8.00,32.50,-.0195,,
,,.0163,-2.05,9.50,975 / 1000,7.50,32.00,-.0208,,
,,.0205,-.75,11.45,1000 / 1025,4.85,35.35,-.0201,,
,,.0170,-3.15,11.15,1025 / 1050,2.50,38.80,-.0187,,
,,.0163,-3.35,10.85,1050 / 1075,3.80,37.25,-.0194,,
,,.0144,-4.10,10.35,1075 / 1100,5.75,38.70,-.0139,,
,,.0150,-3.90,10.55,1100 / 1125,5.85,40.00,-.0114,,
,,.0131,-4.40,9.85,1125 / 1150,3.50,38.65,-.0179,,
,,.0128,-4.35,9.65,1150 / 1175,3.50,41.00,-.0138,,
,,.0092,-3.90,7.20,1175 / 1200,3.50,40.00,-.0159,,
,,.0102,-2.70,6.65,1200 / 1225,5.50,41.50,-.0089,,
,,.0142,-3.00,9.10,1225 / 1250,5.00,41.00,-.0110,,
,,.0144,-2.80,8.85,1250 / 1275,4.50,41.50,-.0109,,
,,.0060,-4.60,6.45,1275 / 1300,5.50,41.50,-.0088,,
,,.0119,-3.15,7.90,1300 / 1325,6.00,40.50,-.0099,,
,,.0052,-3.85,5.35,1325 / 1350,6.50,40.90,-.0078,,
,,.0026,-4.30,4.65,1350 / 1375,6.60,41.00,-.0074,,
,,.0127,-2.00,7.10,1375 / 1400,6.00,40.50,-.0100,,
,,.0043,-3.55,4.75,1400 / 1425,6.10,41.50,-.0074,,
,,.0102,-2.60,6.50,1425 / 1450,6.50,41.70,-.0058,,
,,.0057,-4.65,6.55,1450 / 1475,6.70,41.50,-.0058,,
,,.0066,-4.35,6.65,1475 / 1500,6.00,41.30,-.0082,,
,,.0033,-5.35,6.25,1500 / 1525,6.70,42.00,-.0045,,
,,.0067,-4.70,7.05,1525 / 1550,5.50,43.00,-.0050,,
,,.0047,-4.65,6.15,1550 / 1575,5.00,44.00,-.0036,,
,,.0011,-5.30,5.35,1575 / 1600,4.50,43.50,-.0065,,
,,.0013,-5.20,5.35,1600 / 1625,5.00,44.00,-.0036,,
,,.0034,-4.60,5.65,1625 / 1650,5.00,44.00,-.0035,,
,,.0082,-3.25,6.20,1650 / 1675,5.00,44.00,-.0036,,
,,.0021,-3.85,4.40,1675 / 1700,4.50,43.50,-.0066,,
,,.0056,-2.20,4.10,1700 / 1725,5.50,43.50,-.0036,,

16 SEP 22  (410)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0002,-15.00,24.50,5 / 10,0,.04,-.0001,,
,,.00,-14.50,24.50,10 / 15,0,.03,-.0001,,
,,-.0002,-14.50,25.00,15 / 20,-.06,.07,.00,,
,,.00,-15.00,25.00,20 / 25,-.05,.69,-.0007,,
,,.0003,-15.00,24.50,25 / 30,-.70,.34,.0003,,
,,-.0003,-14.50,25.00,30 / 35,-.40,.50,-.0002,,
,,.00,-15.00,25.00,35 / 40,-.27,.37,-.0002,,
,,.0004,-15.00,24.50,40 / 45,-.03,.27,-.0004,,
,,.00,-14.50,24.50,45 / 50,-.10,.20,-.0002,,
,,.0006,-14.85,24.50,50 / 55,-.07,.22,-.0003,,
,,.0003,-15.00,24.85,55 / 60,-.12,.34,-.0004,,
,,.0010,0,39.50,60 / 80,-.72,.75,-.0004,,
,,.0018,0,39.00,80 / 100,.28,1.90,-.0033,,
,,.0026,-.50,39.00,100 / 120,-.29,5.37,-.0061,,
,,.0074,-1.50,35.70,120 / 140,-3.90,5.99,-.0033,,
,,.0008,-7.70,27.65,140 / 150,-7.68,1.10,.0067,,
,,.0028,-8.65,26.55,150 / 160,-.80,7.23,-.0082,,
,,-.0004,2.45,39.50,160 / 180,-4.87,4.10,-.0008,,
,,.0094,-2.00,34.70,180 / 200,-1.70,4.12,-.0045,,
,,-.0034,-12.20,24.00,200 / 204,-3.69,5.50,-.0024,,
,,.0015,-16.00,23.00,204 / 208,-8.10,8.64,-.0010,,
,,.0010,-16.00,23.50,208 / 212,-8.10,8.65,-.0010,,
,,.0010,-16.00,23.50,212 / 216,-8.10,8.80,-.0012,,
,,.0015,-16.00,23.00,216 / 220,-8.20,7.65,.0001,,
,,.0010,-16.00,23.50,220 / 224,-7.00,8.70,-.0023,,
,,.0015,-16.50,23.50,224 / 228,-6.70,6.85,-.0006,,
,,.0010,-16.00,23.50,228 / 232,-6.20,7.40,-.0017,,
,,.0015,-16.00,23.00,232 / 236,-8.05,8.75,-.0012,,
,,.0010,-16.00,23.50,236 / 240,-4.20,8.50,-.0046,,
,,.0015,-16.50,23.50,240 / 244,-6.40,3.15,.0025,,
,,.0016,-16.50,23.50,244 / 248,-6.25,7.35,-.0017,,
,,.0003,-18.00,22.00,248 / 250,-8.15,5.60,.0023,,
,,.0008,-18.00,21.50,250 / 252,-2.65,6.30,-.0040,,
,,.0016,-16.00,23.00,252 / 256,-5.75,6.65,-.0015,,
,,.0016,-16.00,23.00,256 / 260,-8.40,8.40,-.0006,,
,,.0016,-16.00,23.00,260 / 264,-6.15,7.25,-.0017,,
,,.0016,-16.00,23.00,264 / 268,-3.95,5.30,-.0020,,
,,.0016,-16.00,23.00,268 / 272,-5.85,6.35,-.0012,,
,,.0016,-16.00,23.00,272 / 276,-7.95,8.85,-.0015,,
,,.0016,-16.00,23.00,276 / 280,-8.00,8.85,-.0015,,
,,.0024,-16.00,22.10,280 / 284,-8.00,8.90,-.0016,,
,,.0013,-15.10,22.50,284 / 288,-8.00,8.85,-.0015,,
,,.0017,-15.50,22.50,288 / 292,-7.90,8.90,-.0017,,
,,.0049,-16.15,19.15,292 / 296,-7.85,8.80,-.0017,,
,,.0017,-12.80,19.80,296 / 300,-7.70,8.85,-.0019,,
,,-.0003,-12.65,22.15,300 / 304,-7.65,8.75,-.0018,,
,,.0013,-15.00,22.50,304 / 308,-7.55,8.75,-.0019,,
,,.0013,-15.50,23.00,308 / 312,-7.60,8.70,-.0018,,
,,.0041,-16.50,20.50,312 / 316,-7.45,8.70,-.0020,,
,,.0002,-14.00,23.00,316 / 320,-4.85,7.50,-.0031,,
,,.0025,-16.00,22.10,320 / 324,-6.20,4.95,.00,,
,,.0039,-16.10,20.25,324 / 328,-6.20,7.50,-.0021,,
,,.0027,-14.25,20.05,328 / 332,-6.15,7.50,-.0021,,
,,-.0007,-12.55,23.00,332 / 336,-6.10,7.50,-.0022,,
,,.0029,-16.00,21.60,336 / 340,-6.10,7.50,-.0022,,
,,.0016,-15.10,22.50,340 / 344,-6.05,7.50,-.0022,,
,,.0038,-15.30,19.60,344 / 348,-6.00,7.40,-.0022,,
,,.0017,-13.60,20.85,348 / 352,-5.90,7.50,-.0024,,
,,.0032,-15.20,20.20,352 / 356,-5.95,7.50,-.0024,,
,,.0006,-13.70,22.65,356 / 360,-5.90,7.40,-.0023,,
,,.0048,-16.60,19.10,360 / 364,-5.75,7.35,-.0024,,
,,.0003,-12.60,22.20,364 / 368,-5.75,7.30,-.0024,,
,,.0024,-15.60,22.00,368 / 372,-5.70,7.40,-.0025,,
,,.0045,-15.60,18.50,372 / 376,-5.70,7.35,-.0025,,
,,.0006,-11.35,20.70,376 / 380,-5.65,7.35,-.0025,,
,,.0019,-14.60,21.85,380 / 384,-5.60,7.35,-.0026,,
,,.0009,-11.70,20.70,384 / 388,-5.55,7.30,-.0026,,
,,.0048,-14.70,17.20,388 / 392,-5.45,6.70,-.0023,,
,,.0025,-11.30,17.65,392 / 396,-4.85,7.10,-.0029,,
,,.0015,-8.65,16.75,396 / 400,-5.25,6.65,-.0024,,
,,.0093,-11.45,21.85,400 / 410,-3.25,8.65,-.0072,,
,,.0067,-8.90,24.10,410 / 420,-3.65,8.75,-.0071,,
,,.0065,-5.70,21.55,420 / 430,-3.50,8.85,-.0073,,
,,.0074,-8.00,22.20,430 / 440,-3.40,9.05,-.0076,,
,,.0070,-11.10,26.50,440 / 450,-3.40,9.20,-.0077,,
,,.0080,-13.00,26.00,450 / 460,-3.35,9.45,-.0079,,
,,.0076,-10.00,24.30,460 / 470,-3.35,9.65,-.0080,,
,,.0079,-8.65,22.60,470 / 480,-.25,9.80,-.0092,,
,,.0082,-8.15,21.25,480 / 490,-3.25,6.95,-.0073,,
,,.0105,-10.90,14.55,490 / 500,-2.15,10.30,-.0088,,
,,.0048,1.20,26.50,500 / 510,-3.25,9.45,-.0083,,
,,.0088,-6.50,18.80,510 / 520,-3.15,10.70,-.0087,,
,,.0089,-6.50,18.50,520 / 530,-2.95,10.90,-.0089,,
,,.0089,-6.50,18.50,530 / 540,-2.85,10.95,-.0089,,
,,.0097,-6.70,13.10,540 / 550,-1.40,9.85,-.0090,,
,,.0085,-1.95,18.20,550 / 560,-1.35,10.05,-.0091,,
,,.0095,-14.00,18.35,560 / 570,-1.40,12.75,-.0093,,
,,.0088,-7.60,25.50,570 / 580,-2.60,11.65,-.0091,,
,,.0093,-8.55,18.60,580 / 590,-2.50,11.50,-.0092,,
,,.0093,-8.60,18.55,590 / 600,-2.05,10.55,-.0093,,
,,.0093,-8.75,19.10,600 / 610,-.85,11.40,-.0092,,
,,.0091,-10.05,18.25,610 / 620,-2.90,14.25,-.0092,,
,,.0083,-11.00,13.10,620 / 630,-5.65,15.35,-.0093,,
,,.0091,-4.55,14.50,630 / 640,-4.85,15.65,-.0092,,
,,.0101,-4.45,19.50,640 / 650,-5.25,15.30,-.0094,,
,,.0092,-10.50,19.45,650 / 660,-5.20,15.65,-.0094,,
,,.0092,-10.50,19.50,660 / 670,-4.95,15.80,-.0093,,
,,.0078,-10.50,14.30,670 / 680,-9.65,11.55,-.0117,,
,,.0101,-5.80,18.00,680 / 690,.05,20.70,-.0067,,
,,.0105,-6.75,19.50,690 / 700,-9.20,10.45,-.0126,,
,,.0085,-10.50,16.75,700 / 710,-3.90,20.70,-.0077,,
,,.0091,-10.95,19.00,710 / 720,-9.20,20.50,-.0095,,
,,.0091,-10.95,18.95,720 / 730,-9.00,21.40,-.0092,,
,,.0087,-11.50,18.45,730 / 740,-3.55,21.30,-.0068,,
,,.0087,-11.50,18.50,740 / 750,-8.80,15.45,-.0117,,
,,.0095,-10.45,19.00,750 / 760,-8.80,21.50,-.0091,,
,,.0087,-11.00,17.95,760 / 770,-9.00,21.00,-.0095,,
,,.0090,-11.00,18.50,770 / 780,-8.00,21.00,-.0090,,
,,.0054,-11.50,12.45,780 / 790,-10.00,22.35,-.0094,,
,,.0117,-5.95,18.00,790 / 800,-10.85,23.60,-.0092,,
,,.0039,-12.00,10.85,800 / 810,-2.00,25.45,-.0026,,
,,.0136,-3.80,18.50,810 / 820,-6.00,17.40,-.0099,,
,,.0053,-9.50,11.05,820 / 830,-3.75,19.55,-.0071,,
,,.0063,-5.10,8.30,830 / 840,-12.50,17.25,-.0148,,
,,.0080,-4.30,10.10,840 / 850,-3.35,26.00,-.0023,,
,,.0082,-4.05,10.15,850 / 860,-12.00,17.35,-.0149,,
,,.0068,-5.65,9.75,860 / 870,-3.15,26.45,-.0014,,
,,.0150,-3.80,18.50,870 / 880,-3.35,17.65,-.0082,,
,,.0085,-10.50,16.50,880 / 890,-3.10,15.70,-.0096,,
,,.0068,-9.00,13.00,890 / 900,-4.30,17.60,-.0091,,
,,.0076,-6.50,11.50,900 / 910,-5.90,21.50,-.0072,,
,,.0077,-6.50,11.50,910 / 920,-5.85,19.70,-.0088,,
,,.0062,-4.60,8.00,920 / 930,-5.40,19.35,-.0088,,
,,.0159,-1.00,11.60,930 / 950,1.95,29.55,-.0143,,
,,.0179,-3.50,14.50,950 / 975,5.90,33.80,-.0175,,
,,.0137,-3.00,10.00,975 / 1000,6.10,30.65,-.0207,,
,,.0179,.50,10.45,1000 / 1025,4.55,33.60,-.0196,,
,,.0155,-1.95,10.65,1025 / 1050,2.55,38.45,-.0164,,
,,.0156,-2.15,10.95,1050 / 1075,3.00,39.00,-.0152,,
,,.0148,-2.40,10.55,1075 / 1100,3.00,39.00,-.0153,,
,,.0139,-3.00,10.35,1100 / 1125,3.00,35.70,-.0200,,
,,.0135,-3.35,10.35,1125 / 1150,5.80,39.50,-.0109,,
,,.0136,-3.55,10.60,1150 / 1175,2.85,37.20,-.0187,,
,,.0127,-4.10,10.50,1175 / 1200,7.80,41.15,-.0052,,
,,.0130,-3.60,10.15,1200 / 1225,2.50,38.50,-.0175,,
,,.0111,-3.80,9.05,1225 / 1250,6.00,42.00,-.0063,,
,,.0107,-3.90,8.90,1250 / 1275,4.50,40.50,-.0111,,
,,.0102,-4.05,8.70,1275 / 1300,4.50,40.50,-.0112,,
,,.0094,-4.15,8.35,1300 / 1325,3.50,39.50,-.0148,,
,,.0091,-4.15,8.15,1325 / 1350,6.50,42.50,-.0041,,
,,.0086,-4.20,7.95,1350 / 1375,3.50,39.50,-.0151,,
,,.0080,-4.25,7.60,1375 / 1400,6.50,42.50,-.0038,,
,,.0086,-4.25,8.05,1400 / 1425,5.00,41.00,-.0096,,
,,.0056,-5.00,7.10,1425 / 1450,4.00,40.00,-.0138,,
,,.0072,-4.25,7.25,1450 / 1475,6.50,42.50,-.0036,,
,,.0059,-4.80,7.10,1475 / 1500,6.50,42.50,-.0035,,
,,.0065,-4.65,7.30,1500 / 1525,4.00,40.00,-.0142,,
,,.0033,-5.90,6.90,1525 / 1550,7.50,43.50,.0010,,
,,.0041,-5.95,7.40,1550 / 1575,6.00,42.00,-.0055,,
,,.0058,-4.15,6.50,1575 / 1600,6.00,42.00,-.0055,,
,,.0062,-4.15,6.65,1600 / 1625,4.50,40.50,-.0125,,
,,.0039,-6.15,7.55,1625 / 1650,7.50,43.50,.0014,,
,,.0028,-6.30,7.20,1650 / 1675,5.50,41.50,-.0079,,
,,.0070,-3.45,6.40,1675 / 1700,6.50,42.50,-.0032,,
,,.0046,-2.20,3.95,1700 / 1725,6.50,42.50,-.0032,,

20 JAN 23  (536)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-15.00,25.00,5 / 10,.02,.07,-.0001,,
,,.00,-15.00,25.00,10 / 15,0,.12,-.0002,,
,,.00,-15.00,25.00,15 / 20,0,.17,-.0002,,
,,.00,-15.00,25.00,20 / 25,-.09,.29,-.0003,,
,,.00,-15.00,25.00,25 / 30,-.22,.25,-.0001,,
,,.00,-15.00,25.00,30 / 35,-.17,.33,-.0002,,
,,.00,-15.00,25.00,35 / 40,-.25,.45,-.0003,,
,,.0004,-15.00,24.50,40 / 45,-.36,.46,-.0002,,
,,.0008,-15.00,24.50,45 / 50,-.16,.51,-.0005,,
,,.0001,-15.00,25.00,50 / 55,-.37,.44,-.0002,,
,,.0001,-15.00,25.00,55 / 60,-.19,.66,-.0006,,
,,.0017,-.50,39.50,60 / 80,.05,1.05,-.0018,,
,,.0030,-1.00,39.00,80 / 100,.30,1.73,-.0029,,
,,.0036,-1.00,38.50,100 / 120,.05,1.85,-.0029,,
,,.0033,-.50,38.50,120 / 140,-1.30,2.10,-.0021,,
,,.0027,-10.50,28.50,140 / 150,-1.05,3.70,-.0033,,
,,.0018,-10.00,29.00,150 / 160,-1.15,3.45,-.0030,,
,,.0052,-1.50,38.00,160 / 180,-1.15,3.45,-.0040,,
,,.0104,-2.50,32.65,180 / 200,.50,3.25,-.0056,,
,,-.0012,-5.65,29.00,200 / 210,-3.55,3.70,-.0014,,
,,.0039,-11.00,28.00,210 / 220,-5.85,8.05,-.0033,,
,,.0031,-10.50,28.50,220 / 230,-5.75,8.15,-.0035,,
,,.0036,-11.00,28.50,230 / 240,-3.00,8.25,-.0058,,
,,.0040,-11.50,28.50,240 / 250,-2.60,5.00,-.0036,,
,,.0048,-11.50,27.50,250 / 260,-5.00,4.95,-.0018,,
,,.0075,-11.00,22.80,260 / 270,-5.05,8.40,-.0045,,
,,.0009,-6.30,28.50,270 / 280,-5.10,8.05,-.0043,,
,,.0061,-12.00,26.15,280 / 290,-4.55,8.35,-.0049,,
,,.0035,-9.65,28.00,290 / 300,-3.15,7.90,-.0056,,
,,.0068,-12.00,25.05,300 / 310,-1.30,6.85,-.0061,,
,,.0063,-9.55,23.10,310 / 320,-4.30,5.60,-.0036,,
,,.00,-10.60,23.50,320 / 325,-5.20,7.30,-.0027,,
,,.0029,-15.50,23.00,325 / 330,-5.15,7.30,-.0027,,
,,.0029,-15.50,23.00,330 / 335,-5.05,7.25,-.0028,,
,,.0029,-15.00,22.50,335 / 340,-5.00,7.45,-.0029,,
,,.0041,-15.50,20.50,340 / 345,-5.10,7.20,-.0028,,
,,.0015,-13.00,23.50,345 / 350,-1.95,7.00,-.0043,,
,,.0044,-16.00,20.40,350 / 355,-4.65,4.30,-.0015,,
,,.0018,-12.90,23.00,355 / 360,-4.70,7.40,-.0031,,
,,.0019,-11.50,21.25,360 / 365,-4.90,7.05,-.0029,,
,,.0036,-12.80,19.00,365 / 370,-4.50,7.10,-.0031,,
,,.0036,-15.00,21.05,370 / 375,-4.45,7.10,-.0031,,
,,.0042,-15.50,19.90,375 / 380,-4.45,7.15,-.0032,,
,,.0022,-12.90,22.50,380 / 385,-4.40,7.20,-.0032,,
,,.0041,-15.50,20.25,385 / 390,-4.40,7.20,-.0033,,
,,.0016,-10.30,21.80,390 / 395,-4.40,7.15,-.0032,,
,,.0044,-14.30,18.30,395 / 400,-4.45,6.05,-.0028,,
,,.0026,-13.00,22.00,400 / 405,-3.20,7.55,-.0039,,
