This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 7/7/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
659.58,-19.32,"23,284,450",681.7115,684.00,651.4002

9 JUL 21  (3)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0017,-.16,.38,1250 / 1275,23.00,26.75,-.0019,,
,,.0022,-.07,.37,1275 / 1300,23.00,26.85,-.0013,,
,,.0007,-.18,.24,1300 / 1325,22.90,26.80,-.0022,,
,,.0012,-.18,.34,1325 / 1350,23.00,26.90,-.0009,,
,,.0015,-.12,.32,1350 / 1375,23.05,26.90,-.0005,,
,,.0005,-.19,.24,1375 / 1400,23.00,26.90,-.0008,,
,,.0009,-.19,.31,1400 / 1425,22.95,26.90,-.0011,,
,,.0007,-.20,.29,1425 / 1450,22.95,26.90,-.0011,,
,,.0008,-.18,.29,1450 / 1475,23.00,27.00,-.0001,,
,,.0005,-.22,.28,1475 / 1500,23.00,27.00,-.0001,,
,,.0008,-.19,.30,1500 / 1525,22.85,26.90,-.0017,,
,,.0003,-.23,.26,1525 / 1550,23.00,27.05,.0002,,
,,.0005,-.24,.30,1550 / 1575,22.90,26.95,-.0011,,
,,.0004,-.23,.27,1575 / 1600,23.00,27.05,.0003,,
,,.0006,-.20,.29,1600 / 1625,22.95,27.00,-.0004,,
,,.0005,-.22,.29,1625 / 1650,22.90,27.05,-.0004,,
,,.0003,-.22,.25,1650 / 1675,22.90,27.10,-.0001,,
,,.0006,-.14,.23,1675 / 1700,22.85,27.05,-.0007,,

15 OCT 21  (101)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0007,47.90,51.65,50 / 100,.11,.34,-.0013,,
,,.0029,47.65,51.45,100 / 150,.32,.72,-.0032,,
,,.0048,47.35,51.25,150 / 200,.52,.90,-.0048,,
,,.0081,46.85,50.80,200 / 250,.86,1.27,-.0076,,
,,.0129,46.15,50.15,250 / 300,1.35,1.91,-.0119,,
,,.0030,7.60,11.60,300 / 310,.05,.75,-.0030,,
,,.0034,7.75,11.30,310 / 320,.05,.75,-.0031,,
,,.0036,7.95,11.05,320 / 330,.15,.80,-.0035,,
,,.0038,7.95,11.05,330 / 340,.20,.80,-.0038,,
,,.0040,7.95,11.00,340 / 350,.20,.80,-.0039,,
,,.0045,7.90,10.90,350 / 360,.25,.85,-.0043,,
,,.0046,7.90,10.90,360 / 370,.30,.95,-.0047,,
,,.0049,7.90,10.85,370 / 380,.30,1.00,-.0050,,
,,.0054,7.85,10.75,380 / 390,.30,1.20,-.0056,,
,,.0058,7.80,10.70,390 / 400,.20,1.30,-.0058,,
,,.0062,7.75,10.65,400 / 410,.25,1.40,-.0063,,
,,.0068,7.65,10.55,410 / 420,.25,1.45,-.0066,,
,,.0073,7.60,10.45,420 / 430,.35,1.50,-.0071,,
,,.0085,7.55,10.00,430 / 440,.50,1.65,-.0079,,
,,.0085,7.80,9.90,440 / 450,.50,1.65,-.0082,,
,,.0090,7.75,9.80,450 / 460,.70,1.85,-.0092,,
,,.0099,7.55,9.65,460 / 470,.75,2.00,-.0098,,
,,.0100,7.50,9.80,470 / 480,.80,2.10,-.0104,,
,,.0111,7.20,9.60,480 / 490,.90,2.25,-.0111,,
,,.0120,7.00,9.45,490 / 500,1.25,2.30,-.0120,,
,,.0124,6.95,9.45,500 / 510,1.25,2.15,-.0122,,
,,.0134,6.70,9.25,510 / 520,1.45,2.55,-.0134,,
,,.0140,6.55,9.15,520 / 530,1.60,2.70,-.0141,,
,,.0149,6.40,8.90,530 / 540,1.80,2.90,-.0150,,
,,.0158,6.25,8.55,540 / 550,1.95,3.25,-.0159,,
,,.0164,6.15,8.35,550 / 560,1.95,3.50,-.0165,,
,,.0170,6.05,8.20,560 / 570,2.10,3.70,-.0172,,
,,.0178,5.85,7.95,570 / 580,2.25,3.60,-.0176,,
,,.0184,5.70,7.80,580 / 590,2.75,4.00,-.0187,,
,,.0192,5.40,7.30,590 / 600,3.00,4.30,-.0193,,
,,.0195,5.40,7.30,600 / 610,3.00,4.45,-.0197,,
,,.0202,4.90,6.70,610 / 620,3.20,4.80,-.0202,,
,,.0205,4.95,6.70,620 / 630,3.60,5.15,-.0207,,
,,.0208,4.40,6.40,630 / 640,3.70,5.40,-.0210,,
,,.0210,4.25,6.15,640 / 650,3.90,5.60,-.0212,,
,,.0212,4.05,5.85,650 / 660,4.25,5.85,-.0213,,
,,.0212,3.85,5.60,660 / 670,4.40,6.15,-.0214,,
,,.0209,3.60,4.95,670 / 680,4.55,6.50,-.0213,,
,,.0213,3.75,5.15,680 / 690,4.80,6.80,-.0211,,
,,.0207,3.10,4.70,690 / 700,4.95,6.95,-.0211,,
,,.0207,3.10,4.65,700 / 710,5.20,7.10,-.0209,,
,,.0200,2.70,4.25,710 / 720,5.50,7.40,-.0204,,
,,.0199,2.65,4.10,720 / 730,5.60,7.65,-.0200,,
,,.0195,2.40,4.00,730 / 740,5.80,7.90,-.0195,,
,,.0188,2.10,3.80,740 / 750,6.00,8.10,-.0190,,
,,.0182,1.90,3.55,750 / 760,6.20,8.45,-.0181,,
,,.0173,1.70,3.30,760 / 770,6.20,8.60,-.0179,,
,,.0168,1.60,3.10,770 / 780,6.50,8.90,-.0168,,
,,.0163,1.50,2.95,780 / 790,6.50,8.95,-.0167,,
,,.0155,1.30,2.80,790 / 800,6.65,9.25,-.0156,,
,,.0148,1.15,2.65,800 / 810,6.75,9.25,-.0155,,
,,.0138,1.05,2.35,810 / 820,7.10,9.45,-.0141,,
,,.0139,1.10,2.35,820 / 830,7.15,9.40,-.0141,,
,,.0127,.85,2.15,830 / 840,7.45,9.50,-.0130,,
,,.0121,.80,2.00,840 / 850,7.55,9.60,-.0124,,
,,.0118,.75,1.95,850 / 860,7.65,9.70,-.0118,,
,,.0109,.60,1.80,860 / 870,7.75,9.80,-.0112,,
,,.0105,.55,1.75,870 / 880,7.85,10.10,-.0098,,
,,.0098,.45,1.65,880 / 890,7.75,10.05,-.0103,,
,,.0093,.40,1.55,890 / 900,7.90,10.00,-.0099,,
,,.0087,.35,1.45,900 / 910,8.10,10.20,-.0085,,
,,.0081,.30,1.35,910 / 920,8.05,10.25,-.0085,,
,,.0080,.30,1.30,920 / 930,8.10,10.20,-.0084,,
,,.0073,.25,1.20,930 / 940,8.25,10.45,-.0069,,
,,.0071,.25,1.15,940 / 950,8.15,10.65,-.0065,,
,,.0063,.15,1.05,950 / 960,8.05,10.70,-.0066,,
,,.0063,.15,1.05,960 / 970,8.10,10.75,-.0062,,
,,.0060,.15,1.00,970 / 980,8.15,10.40,-.0074,,
,,.0054,.10,.90,980 / 990,8.50,10.55,-.0053,,
,,.0050,.05,.85,990 / 1000,8.40,10.90,-.0042,,
,,.0049,.05,.85,1000 / 1010,8.15,10.95,-.0050,,
,,.0045,0,.80,1010 / 1020,8.20,11.00,-.0046,,
,,.0022,-.20,.60,1020 / 1025,3.40,6.20,-.0023,,
,,.0020,-.20,.55,1025 / 1030,3.40,6.20,-.0023,,
,,.0040,0,.70,1030 / 1040,8.25,11.05,-.0040,,
,,.0039,0,.70,1040 / 1050,8.25,11.10,-.0039,,
,,.0035,-.05,.65,1050 / 1060,8.30,11.10,-.0035,,
,,.0032,-.05,.60,1060 / 1070,8.30,11.10,-.0035,,
,,.0017,-.15,.45,1070 / 1075,3.40,6.30,-.0018,,
,,.0017,-.15,.45,1075 / 1080,3.45,6.30,-.0015,,
,,.0027,-.10,.55,1080 / 1090,8.35,11.15,-.0030,,
,,.0032,0,.55,1090 / 1100,8.35,11.05,-.0035,,
,,.0059,.25,.70,1100 / 1125,23.15,25.95,-.0058,,
,,.0053,.15,.70,1125 / 1150,23.05,26.05,-.0057,,
,,.0047,.10,.65,1150 / 1175,23.15,26.15,-.0045,,
,,.0041,.05,.60,1175 / 1200,23.15,26.20,-.0042,,
,,.0034,0,.53,1200 / 1225,22.90,26.45,-.0041,,
,,.0033,.04,.48,1225 / 1250,22.75,26.80,-.0030,,
,,.0027,-.01,.42,1250 / 1275,22.80,26.90,-.0022,,
,,.0025,-.03,.41,1275 / 1300,22.75,26.90,-.0024,,
,,.0023,-.06,.41,1300 / 1325,22.70,26.95,-.0023,,
,,.0019,-.11,.40,1325 / 1350,22.70,26.95,-.0023,,
,,.0018,-.13,.40,1350 / 1375,22.80,27.00,-.0014,,

19 NOV 21  (136)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0013,47.05,52.20,50 / 100,.30,.53,-.0021,,
,,.0033,46.85,52.05,100 / 150,.41,.85,-.0036,,
,,.0062,46.35,51.60,150 / 200,.70,1.09,-.0056,,
,,.0101,45.95,50.75,200 / 250,1.24,1.60,-.0091,,
,,.0147,45.55,49.80,250 / 300,1.90,2.35,-.0139,,
,,.0205,44.75,48.90,300 / 350,2.85,3.60,-.0208,,
,,.0291,43.45,47.40,350 / 400,4.05,5.10,-.0292,,
,,.0071,6.95,10.75,400 / 410,.60,1.75,-.0072,,
,,.0080,6.90,10.40,410 / 420,.60,1.80,-.0075,,
,,.0084,7.00,10.15,420 / 430,.70,1.80,-.0079,,
,,.0087,7.00,10.05,430 / 440,.90,1.90,-.0085,,
,,.0092,6.90,9.95,440 / 450,1.05,2.05,-.0092,,
,,.0097,6.80,9.85,450 / 460,1.10,2.20,-.0097,,
,,.0101,6.70,9.80,460 / 470,1.20,2.40,-.0103,,
,,.0106,6.45,9.85,470 / 480,1.30,2.55,-.0109,,
,,.0117,6.10,9.50,480 / 490,1.30,2.70,-.0113,,
,,.0120,6.20,9.30,490 / 500,1.45,2.90,-.0120,,
,,.0124,6.15,9.25,500 / 510,1.70,3.05,-.0126,,
,,.0129,5.85,9.25,510 / 520,1.85,3.15,-.0131,,
,,.0137,5.55,9.00,520 / 530,1.90,3.30,-.0136,,
,,.0143,5.50,8.60,530 / 540,2.10,3.60,-.0143,,
,,.0145,5.55,8.60,540 / 550,2.25,3.90,-.0148,,
,,.0151,5.25,8.30,550 / 560,2.25,4.20,-.0153,,
,,.0155,5.15,8.10,560 / 570,2.35,4.35,-.0156,,
,,.0160,4.90,7.95,570 / 580,2.65,4.55,-.0161,,
,,.0164,4.70,7.65,580 / 590,2.80,4.75,-.0165,,
,,.0167,4.65,7.20,590 / 600,3.00,4.95,-.0168,,
,,.0170,4.65,6.90,600 / 610,3.20,5.15,-.0171,,
,,.0172,4.50,6.70,610 / 620,3.45,5.35,-.0174,,
,,.0174,4.30,6.50,620 / 630,3.70,5.70,-.0176,,
,,.0176,4.10,6.45,630 / 640,3.70,5.70,-.0177,,
,,.0176,3.75,6.00,640 / 650,4.10,5.90,-.0178,,
,,.0177,3.80,5.85,650 / 660,4.35,6.15,-.0178,,
,,.0177,3.50,5.70,660 / 670,4.50,6.35,-.0178,,
,,.0176,3.20,5.50,670 / 680,4.65,6.55,-.0178,,
,,.0175,3.00,5.35,680 / 690,4.85,6.80,-.0177,,
,,.0174,2.85,5.15,690 / 700,4.95,7.00,-.0176,,
,,.0169,2.65,4.70,700 / 710,5.15,7.30,-.0173,,
,,.0170,2.65,4.70,710 / 720,5.20,7.45,-.0172,,
,,.0167,2.50,4.45,720 / 730,5.40,7.70,-.0168,,
,,.0166,2.40,4.35,730 / 740,5.50,7.85,-.0166,,
,,.0159,2.05,4.05,740 / 750,5.65,8.10,-.0162,,
,,.0157,2.05,3.90,750 / 760,5.80,8.30,-.0159,,
,,.0153,1.75,3.85,760 / 770,5.90,8.40,-.0157,,
,,.0149,1.50,3.80,770 / 780,6.10,8.60,-.0151,,
,,.0145,1.40,3.65,780 / 790,6.20,8.75,-.0147,,
,,.0140,1.20,3.50,790 / 800,6.30,8.95,-.0143,,
,,.0138,1.10,3.45,800 / 810,6.30,9.45,-.0134,,
,,.0132,1.10,3.15,810 / 820,6.10,9.40,-.0139,,
,,.0124,.90,2.95,820 / 830,6.45,9.70,-.0126,,
,,.0125,.90,2.95,830 / 840,6.45,9.85,-.0123,,
,,.0117,.85,2.65,840 / 850,6.60,9.85,-.0120,,
,,.0114,.80,2.55,850 / 860,6.65,9.85,-.0119,,
,,.0111,.75,2.45,860 / 870,6.85,10.10,-.0109,,
,,.0104,.60,2.30,870 / 880,6.85,10.15,-.0107,,
,,.0102,.65,2.20,880 / 890,6.90,10.15,-.0106,,
,,.0095,.50,2.05,890 / 900,7.05,10.45,-.0095,,
,,.0097,.55,2.10,900 / 910,6.95,10.35,-.0100,,
,,.0087,.45,1.80,910 / 920,7.25,10.15,-.0097,,
,,.0086,.45,1.80,920 / 930,7.60,10.75,-.0072,,
,,.0081,.35,1.70,930 / 940,7.10,10.30,-.0098,,
,,.0079,.35,1.65,940 / 950,7.65,10.35,-.0081,,
,,.0068,.05,1.55,950 / 960,7.75,10.70,-.0067,,
,,.0077,.25,1.70,960 / 970,7.55,10.70,-.0073,,
,,.0067,.20,1.40,970 / 980,7.60,10.95,-.0063,,
,,.0063,.15,1.35,980 / 990,7.45,10.85,-.0070,,
,,.0063,.15,1.35,990 / 1000,7.65,10.50,-.0076,,
,,.0140,1.10,2.10,1000 / 1025,22.10,24.95,-.0135,,
,,.0127,1.00,1.85,1025 / 1050,21.95,25.40,-.0123,,
,,.0109,.70,1.65,1050 / 1075,21.90,25.40,-.0124,,
,,.0100,.60,1.55,1075 / 1100,22.25,25.95,-.0090,,
,,.0088,.50,1.35,1100 / 1125,22.05,26.10,-.0090,,
,,.0078,.40,1.20,1125 / 1150,22.15,26.20,-.0082,,
,,.0069,.30,1.10,1150 / 1175,22.20,26.35,-.0073,,
,,.0057,.10,1.00,1175 / 1200,22.30,26.50,-.0062,,
,,.0054,.05,1.00,1200 / 1225,22.30,26.60,-.0058,,
,,.0053,.15,.90,1225 / 1250,22.30,26.75,-.0050,,
,,.0040,.05,.70,1250 / 1275,22.30,26.85,-.0046,,
,,.0037,0,.70,1275 / 1300,22.30,26.95,-.0041,,
,,.0037,.05,.65,1300 / 1325,22.35,27.05,-.0034,,
,,.0028,-.05,.55,1325 / 1350,22.35,27.15,-.0029,,
,,.0029,-.05,.60,1350 / 1375,22.30,27.20,-.0028,,

17 DEC 21  (164)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0017,47.75,51.45,50 / 100,.37,.48,-.0022,,
,,.0039,47.45,51.15,100 / 150,.59,.92,-.0041,,
,,.0069,46.95,50.65,150 / 200,.83,1.35,-.0064,,
,,.0109,46.30,49.95,200 / 250,1.35,1.93,-.0100,,
,,.0158,45.50,49.15,250 / 300,2.20,2.80,-.0152,,
,,.0223,44.45,48.00,300 / 350,3.30,4.10,-.0222,,
,,.0314,42.80,46.15,350 / 400,4.90,6.05,-.0314,,
,,.0076,7.00,10.25,400 / 410,.70,2.00,-.0075,,
,,.0080,6.95,10.15,410 / 420,.75,2.05,-.0079,,
,,.0085,6.85,10.00,420 / 430,.90,2.10,-.0083,,
,,.0092,6.75,9.70,430 / 440,1.15,2.25,-.0090,,
,,.0094,6.75,9.65,440 / 450,1.25,2.35,-.0095,,
,,.0099,6.55,9.55,450 / 460,1.35,2.45,-.0099,,
,,.0106,6.35,9.30,460 / 470,1.50,2.55,-.0104,,
,,.0107,6.35,9.40,470 / 480,1.65,2.70,-.0109,,
,,.0115,6.10,9.10,480 / 490,1.80,2.85,-.0114,,
,,.0117,6.15,9.00,490 / 500,1.90,3.05,-.0119,,
,,.0122,5.95,8.80,500 / 510,1.95,3.25,-.0123,,
,,.0128,5.75,8.55,510 / 520,2.15,3.35,-.0128,,
,,.0131,5.70,8.50,520 / 530,2.40,3.50,-.0133,,
,,.0136,5.45,8.30,530 / 540,2.55,3.90,-.0138,,
,,.0140,5.25,8.10,540 / 550,2.45,4.10,-.0141,,
,,.0144,5.15,7.85,550 / 560,2.65,4.30,-.0145,,
,,.0147,5.00,7.55,560 / 570,2.80,4.40,-.0148,,
,,.0149,5.05,7.50,570 / 580,3.00,4.60,-.0151,,
,,.0153,4.75,7.10,580 / 590,3.20,4.80,-.0154,,
,,.0155,4.70,6.95,590 / 600,3.40,4.95,-.0156,,
,,.0157,4.50,6.65,600 / 610,3.60,5.20,-.0158,,
,,.0159,4.35,6.50,610 / 620,3.70,5.30,-.0160,,
,,.0160,4.20,6.35,620 / 630,4.05,5.50,-.0161,,
,,.0161,4.00,6.05,630 / 640,4.20,5.65,-.0162,,
,,.0161,3.90,5.85,640 / 650,4.35,5.85,-.0163,,
,,.0081,1.45,3.35,650 / 655,1.90,3.55,-.0081,,
,,.0081,1.35,3.30,655 / 660,1.75,3.40,-.0082,,
,,.0081,1.25,3.30,660 / 665,2.00,3.50,-.0081,,
,,.0080,1.20,3.25,665 / 670,1.95,3.50,-.0082,,
,,.0080,1.20,3.10,670 / 675,2.00,3.65,-.0081,,
,,.0080,1.20,3.05,675 / 680,2.00,3.70,-.0081,,
,,.0080,1.15,3.05,680 / 685,2.05,3.70,-.0081,,
,,.0080,1.10,3.05,685 / 690,2.10,4.00,-.0079,,
,,.0079,1.00,2.95,690 / 695,1.95,3.85,-.0081,,
,,.0080,1.05,3.00,695 / 700,2.15,3.80,-.0081,,
,,.0078,.90,2.85,700 / 705,2.25,3.95,-.0079,,
,,.0079,.95,2.90,705 / 710,2.20,3.95,-.0080,,
,,.0078,.85,2.85,710 / 715,2.25,4.05,-.0079,,
,,.0077,.80,2.80,715 / 720,2.30,4.05,-.0078,,
,,.0077,.80,2.80,720 / 725,2.35,4.05,-.0078,,
,,.0076,.70,2.70,725 / 730,2.35,4.20,-.0077,,
,,.0074,.70,2.55,730 / 735,2.35,4.25,-.0077,,
,,.0075,.80,2.55,735 / 740,2.40,4.25,-.0076,,
,,.0076,.70,2.65,740 / 745,2.45,4.35,-.0075,,
,,.0074,.55,2.60,745 / 750,2.45,4.35,-.0075,,
,,.0071,.55,2.35,750 / 755,2.50,4.40,-.0074,,
,,.0074,.70,2.50,755 / 760,2.55,4.45,-.0073,,
,,.0069,.45,2.30,760 / 765,2.55,4.45,-.0073,,
,,.0070,.60,2.25,765 / 770,2.55,4.55,-.0072,,
,,.0070,.60,2.25,770 / 775,2.55,4.65,-.0071,,
,,.0071,.50,2.35,775 / 780,2.60,5.00,-.0066,,
,,.0067,.35,2.20,780 / 785,2.35,4.70,-.0073,,
,,.0066,.40,2.10,785 / 790,2.65,4.70,-.0069,,
,,.0068,.45,2.20,790 / 795,2.60,4.80,-.0069,,
,,.0066,.30,2.20,795 / 800,2.70,4.90,-.0066,,
,,.0062,.20,2.05,800 / 805,2.75,4.85,-.0065,,
,,.0065,.35,2.05,805 / 810,2.65,4.85,-.0068,,
,,.0064,.30,2.00,810 / 815,2.80,5.05,-.0062,,
,,.0062,.25,1.95,815 / 820,2.75,4.95,-.0064,,
,,.0062,.25,1.95,820 / 825,2.75,5.00,-.0064,,
,,.0059,.20,1.85,825 / 830,2.80,5.30,-.0058,,
,,.0060,.25,1.85,830 / 835,2.70,5.40,-.0057,,
,,.0058,.20,1.80,835 / 840,2.60,5.20,-.0063,,
,,.0057,.15,1.80,840 / 845,2.75,5.35,-.0057,,
,,.0057,.15,1.80,845 / 850,2.70,5.30,-.0059,,
,,.0055,.10,1.70,850 / 855,2.85,5.35,-.0056,,
,,.0055,.10,1.70,855 / 860,2.85,5.35,-.0055,,
,,.0107,.95,2.55,860 / 870,6.95,9.65,-.0107,,
,,.0103,.90,2.40,870 / 880,6.90,9.75,-.0106,,
,,.0099,.85,2.25,880 / 890,7.00,9.85,-.0102,,
,,.0097,.80,2.20,890 / 900,7.10,9.85,-.0100,,
,,.0092,.65,2.15,900 / 910,7.25,9.90,-.0095,,
,,.0089,.55,2.10,910 / 920,7.30,10.15,-.0088,,
,,.0085,.50,2.00,920 / 930,7.25,10.05,-.0092,,
,,.0083,.45,1.95,930 / 940,7.45,10.00,-.0088,,
,,.0079,.40,1.85,940 / 950,7.65,10.45,-.0072,,
,,.0078,.40,1.80,950 / 960,7.35,9.95,-.0092,,
,,.0074,.30,1.75,960 / 970,7.85,10.60,-.0062,,
,,.0071,.25,1.70,970 / 980,7.35,10.45,-.0079,,
,,.0066,.20,1.55,980 / 990,7.70,10.15,-.0078,,
,,.0068,.25,1.60,990 / 1000,8.00,10.50,-.0060,,
,,.0059,.10,1.45,1000 / 1010,7.80,10.95,-.0053,,
,,.0061,.15,1.45,1010 / 1020,7.50,10.55,-.0072,,
,,.0056,.10,1.35,1020 / 1030,7.80,10.95,-.0052,,
,,.0056,.15,1.30,1030 / 1040,7.50,10.55,-.0073,,
,,.0053,.10,1.25,1040 / 1050,8.20,10.85,-.0043,,
,,.0049,.05,1.15,1050 / 1060,7.95,10.75,-.0053,,
,,.0050,.10,1.15,1060 / 1070,7.95,10.80,-.0051,,
,,.0044,0,1.05,1070 / 1080,8.00,10.85,-.0048,,
,,.0045,.05,1.05,1080 / 1090,8.05,10.80,-.0048,,
,,.0043,.05,1.00,1090 / 1100,8.10,10.80,-.0047,,
,,.0099,.70,1.65,1100 / 1125,22.45,25.20,-.0102,,
,,.0090,.55,1.55,1125 / 1150,22.55,25.85,-.0075,,
,,.0080,.40,1.45,1150 / 1175,22.15,26.00,-.0083,,
,,.0070,.25,1.30,1175 / 1200,22.25,26.05,-.0077,,
,,.0063,.20,1.20,1200 / 1225,22.40,26.25,-.0064,,
,,.0061,.20,1.15,1225 / 1250,22.40,26.25,-.0063,,
,,.0053,.15,1.00,1250 / 1275,22.50,26.40,-.0053,,
,,.0047,.10,.90,1275 / 1300,22.45,26.50,-.0051,,
,,.0046,.15,.85,1300 / 1325,22.50,26.60,-.0044,,
,,.0039,.10,.70,1325 / 1350,22.50,26.65,-.0042,,
,,.0030,-.05,.65,1350 / 1375,22.60,26.70,-.0036,,
,,.0032,-.05,.70,1375 / 1400,22.65,26.85,-.0027,,
,,.0030,-.05,.65,1400 / 1425,22.50,26.90,-.0031,,
,,.0025,-.10,.60,1425 / 1450,22.45,27.00,-.0028,,
,,.0021,-.15,.55,1450 / 1475,22.40,27.00,-.0031,,
,,.0023,-.15,.60,1475 / 1500,22.50,27.20,-.0017,,
,,.0005,-.30,.40,1500 / 1505,2.60,7.35,-.0003,,
,,.0003,-.30,.35,1505 / 1510,2.60,7.30,-.0005,,
,,.0005,-.30,.40,1510 / 1515,2.55,7.25,-.0010,,
,,.0005,-.30,.40,1515 / 1520,2.65,7.40,.0002,,
,,.0003,-.30,.35,1520 / 1525,2.60,7.35,-.0003,,
,,.0003,-.30,.35,1525 / 1530,2.55,7.25,-.0010,,
,,.0005,-.30,.40,1530 / 1535,2.65,7.40,.0002,,
,,.0005,-.30,.40,1535 / 1540,2.55,7.35,-.0005,,
,,.0003,-.30,.35,1540 / 1545,2.50,7.30,-.0010,,
,,.0003,-.30,.35,1545 / 1550,2.60,7.45,.0002,,
,,.0005,-.30,.40,1550 / 1555,2.55,7.40,-.0003,,
,,.0001,-.35,.35,1555 / 1560,2.50,7.30,-.0010,,
,,.0007,-.25,.40,1560 / 1565,2.60,7.45,.0002,,
,,.0003,-.30,.35,1565 / 1570,2.45,7.35,-.0010,,

21 JAN 22  (199)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-1.80,3.85,1 / 2,-.01,.01,.00,,
,,.00,-2.10,4.05,2 / 3,-.01,.01,.00,,
,,.00,-2.10,4.10,3 / 4,-.01,.01,.00,,
,,.00,-1.85,3.85,4 / 5,-.01,.01,.00,,
,,.00,-1.85,3.85,5 / 6,-.01,.01,.00,,
,,.00,-1.80,3.85,6 / 7,-.01,.01,.00,,
,,.00,-1.90,3.80,7 / 8,0,.02,.00,,
,,.00,-1.80,3.90,8 / 9,-.01,.01,.00,,
,,.00,-1.55,3.55,9 / 10,-.01,.01,.00,,
,,.00,-1.85,3.80,10 / 11,-.02,.01,.00,,
,,.00,-2.10,4.10,11 / 12,-.02,.03,.00,,
,,.00,-1.80,3.85,12 / 13,-.02,.02,.00,,
,,.00,-1.55,3.55,13 / 14,0,.02,.00,,
,,.00,-1.85,3.80,14 / 15,-.01,.01,.00,,
,,.00,-2.10,4.10,15 / 16,-.03,.01,.00,,
,,.00,-2.10,4.10,16 / 17,-.03,.03,.00,,
,,.00,-1.80,3.85,17 / 18,-.01,.03,.00,,
,,.00,-1.55,3.55,18 / 19,-.01,.01,.00,,
,,.00,-1.60,3.55,19 / 20,0,.03,-.0001,,
,,.00,-1.80,3.85,20 / 21,-.03,.01,.00,,
,,.00,-2.05,4.05,21 / 22,-.02,.03,.00,,
,,.00,-2.05,4.05,22 / 23,-.03,.03,.00,,
,,.00,-1.80,3.85,23 / 24,-.02,.03,.00,,
,,.00,-1.60,3.60,24 / 25,-.01,.02,.00,,
,,.00,-1.60,3.60,25 / 26,-.01,.01,.00,,
,,.00,-1.60,3.60,26 / 27,-.02,.01,.00,,
,,.00,-1.60,3.60,27 / 28,-.05,.07,.00,,
,,.00,-1.60,3.60,28 / 29,-.08,.10,.00,,
,,.00,-1.60,3.50,29 / 30,-.08,.09,.00,,
,,.00,-1.50,3.60,30 / 31,-.11,.09,.00,,
,,.00,-1.60,3.50,31 / 32,-.06,.12,-.0001,,
,,.00,-1.50,3.50,32 / 33,-.11,.07,.0001,,
,,.00,-1.55,3.50,33 / 34,-.11,.11,.00,,
,,.00,-1.55,3.55,34 / 35,-.05,.12,-.0001,,
,,.00,-1.50,3.55,35 / 36,-.12,.07,.0001,,
,,.00,-1.60,3.50,36 / 37,-.13,.13,.00,,
,,.00,-1.50,3.65,37 / 38,-.12,.13,.00,,
,,.00,-1.55,3.55,38 / 39,-.13,.12,.00,,
,,.00,-1.55,3.55,39 / 40,-.04,.14,-.0002,,
,,.00,-1.60,3.45,40 / 41,-.14,.05,.0002,,
,,.00,-1.50,3.50,41 / 42,-.13,.15,.00,,
,,.00,-1.50,3.50,42 / 43,-.15,.15,.00,,
,,.00,-1.50,3.50,43 / 44,-.16,.16,.00,,
,,.00,-1.50,3.55,44 / 45,-.13,.16,-.0001,,
,,.00,-1.55,3.55,45 / 46,-.07,.14,-.0001,,
,,.00,-1.55,3.55,46 / 47,-.16,.09,.0001,,
,,.00,-1.60,3.45,47 / 48,-.16,.18,.00,,
,,.00,-1.50,3.50,48 / 49,-.13,.17,-.0001,,
,,.00,-1.50,3.50,49 / 50,-.07,.14,-.0001,,
,,.00,-1.55,3.50,50 / 51,-.06,.11,-.0001,,
,,.00,-1.50,3.60,51 / 52,-.20,.10,.0002,,
,,.00,-1.55,3.55,52 / 53,-.20,.22,.00,,
,,.00,-1.55,3.55,53 / 54,-.20,.21,.00,,
,,.00,-1.55,3.55,54 / 55,-.20,.21,.00,,
,,.0001,-1.60,3.45,55 / 56,-.12,.22,-.0002,,
,,.0001,-1.55,3.50,56 / 57,-.20,.14,.0001,,
,,.0001,-1.60,3.55,57 / 58,-.19,.22,-.0001,,
,,-.0004,-.50,4.65,58 / 60,-.09,.20,-.0002,,
,,.0001,-.60,4.55,60 / 62,-.17,.13,.0001,,
,,.0004,-.65,4.50,62 / 64,-.18,.24,-.0001,,
,,-.0001,-.55,4.60,64 / 66,-.19,.23,-.0001,,
,,.00,-.60,4.60,66 / 68,-.18,.24,-.0001,,
,,.0004,-.65,4.50,68 / 70,-.12,.24,-.0002,,
,,-.0001,-.55,4.60,70 / 72,-.18,.18,.00,,
,,.00,-.60,4.60,72 / 74,-.18,.24,-.0001,,
,,.0005,-.70,4.50,74 / 76,-.18,.24,-.0001,,
,,.00,-.60,4.60,76 / 78,-.18,.24,-.0001,,
,,-.0002,-.55,4.65,78 / 80,-.18,.24,-.0001,,
