This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 9/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
752.92,+19.35,"20,039,825",740.00,760.20,739.26

10 SEP 21  (3)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0001,-7.25,11.20,124 / 126,-.92,1.19,-.0005,,
,,-.0021,-6.10,11.85,126 / 128,-1.05,.98,.0001,,
,,.0024,-7.90,10.05,128 / 130,-.85,.90,-.0001,,
,,.0003,-7.30,11.15,130 / 132,-.95,.91,.00,,
,,-.0022,-6.10,11.90,132 / 134,-.87,1.00,-.0003,,
,,.0025,-7.95,10.05,134 / 136,-.88,.94,-.0001,,
,,.0001,-7.30,11.30,136 / 138,-.90,.95,-.0001,,
,,-.0024,-5.95,11.85,138 / 140,-.54,.97,-.0007,,
,,.0005,-6.75,10.45,140 / 142,-.72,.61,.0001,,
,,.0026,-7.95,9.95,142 / 144,-.72,.80,-.0002,,
,,.00,-7.15,11.20,144 / 146,-.73,.79,-.0001,,
,,-.0025,-5.85,11.80,146 / 148,-.72,.78,-.0001,,
,,.0006,-6.75,10.40,148 / 150,-.73,.62,.0001,,
,,.0025,-7.90,10.05,150 / 152,-.72,1.11,-.0007,,
,,.00,-7.30,11.35,152 / 154,-1.01,.96,.00,,
,,.0003,-7.35,11.20,154 / 156,-.74,.85,-.0002,,
,,-.0025,-5.85,11.80,156 / 158,-.81,.81,-.0001,,
,,.0001,-6.45,10.45,158 / 160,-.53,.81,-.0005,,
,,.0008,-6.80,10.30,160 / 162,-.73,.63,.0001,,
,,.0001,-6.65,10.65,162 / 164,-.75,.81,-.0002,,
,,.0027,-7.95,9.95,164 / 166,-.74,.87,-.0003,,
,,.0002,-7.35,11.25,166 / 168,-1.08,1.16,-.0002,,
,,.0002,-7.30,11.25,168 / 170,-1.37,1.10,.0004,,
,,.0003,-7.30,11.15,170 / 172,-.70,1.11,-.0007,,
,,.0002,-7.25,11.15,172 / 174,-.70,.80,-.0002,,
,,.0002,-7.25,11.15,174 / 176,-.89,.80,.0001,,
,,.0002,-7.25,11.15,176 / 178,-1.06,1.30,-.0005,,
,,.0002,-7.25,11.15,178 / 180,-.97,1.05,-.0002,,
,,.0003,-7.30,11.15,180 / 182,-.55,1.05,-.0009,,
,,.0002,-7.30,11.20,182 / 184,-.97,.66,.0004,,
,,.0002,-7.30,11.20,184 / 186,-.67,.75,-.0002,,
,,.0002,-7.30,11.20,186 / 188,-.76,.82,-.0002,,
,,.0002,-7.25,11.20,188 / 190,-.64,.74,-.0002,,
,,.0002,-7.20,11.15,190 / 192,-.55,.65,-.0002,,
,,-.0026,-5.90,11.85,192 / 194,-.55,.65,-.0002,,
,,.0007,-6.90,10.50,194 / 196,-1.05,.65,.0006,,
,,.0002,-6.85,10.75,196 / 198,-.56,1.15,-.0010,,
,,.0025,-8.90,9.10,198 / 199,-.32,.63,-.0005,,
,,-.0021,-7.15,10.75,199 / 200,-.32,.32,.00,,
,,-.0004,-7.50,9.80,200 / 201,-.51,.37,.0002,,
,,.0029,-9.00,8.90,201 / 202,-.58,.63,-.0001,,
,,-.0023,-7.20,10.90,202 / 203,-.60,.64,-.0001,,
,,.0026,-8.90,9.05,203 / 204,-.59,.65,-.0001,,
,,-.0017,-4.20,13.65,204 / 208,-.42,.72,-.0007,,
,,.0028,-7.90,9.95,208 / 210,-.56,.56,-.0001,,
,,.0001,-7.15,11.15,210 / 212,-.55,.69,-.0003,,
,,-.0019,-4.10,13.70,212 / 216,-.52,.79,-.0006,,
,,.0007,-4.90,12.60,216 / 220,-.57,.73,-.0005,,
,,.0008,-4.75,12.40,220 / 224,-.49,.77,-.0007,,
,,.0003,-6.60,10.50,224 / 226,-.58,.69,-.0003,,
,,.0027,-8.00,10.10,226 / 228,-.57,.68,-.0003,,
,,-.0020,-6.25,11.80,228 / 230,-.56,.72,-.0004,,
,,.0027,-7.95,10.10,230 / 232,-.59,.71,-.0003,,
,,-.0022,-6.15,11.85,232 / 234,-.60,.69,-.0003,,
,,.0002,-6.65,10.60,234 / 236,-.60,.75,-.0004,,
,,.0006,-6.85,10.50,236 / 238,-.60,.75,-.0004,,
,,.00,-6.65,10.75,238 / 240,-.60,.75,-.0004,,
,,.0032,-8.05,9.85,240 / 242,-.60,.75,-.0004,,
,,-.0023,-6.05,11.85,242 / 244,-.60,.75,-.0004,,
,,.0004,-6.70,10.55,244 / 246,-.60,.75,-.0004,,
,,.0031,-8.05,9.90,246 / 248,-.60,.75,-.0004,,
,,-.0020,-6.25,11.85,248 / 250,-.45,.75,-.0006,,
,,-.0002,-6.40,10.65,250 / 252,-.60,.60,-.0001,,
,,.0007,-6.60,10.25,252 / 254,-.60,.75,-.0004,,
,,.0032,-8.05,9.85,254 / 256,-.60,.75,-.0004,,
,,-.0019,-6.25,11.80,256 / 258,-.60,.80,-.0005,,
,,.00,-6.55,10.70,258 / 260,-.60,.80,-.0005,,
,,.0006,-6.70,10.40,260 / 262,-.65,.75,-.0003,,
,,.0005,-6.70,10.50,262 / 264,-.60,.80,-.0005,,
,,.0005,-6.70,10.50,264 / 266,-.60,.80,-.0005,,
,,.00,-6.40,10.50,266 / 268,-.60,.80,-.0005,,
,,.0005,-6.40,10.20,268 / 270,-.60,.75,-.0004,,
,,.0009,-6.70,10.20,270 / 272,-.60,.75,-.0004,,
,,.0005,-6.70,10.50,272 / 274,-.60,.80,-.0005,,
,,.0005,-6.70,10.50,274 / 276,-.60,.80,-.0005,,
,,.0005,-6.70,10.50,276 / 278,-.60,.80,-.0005,,
,,.0004,-6.60,10.45,278 / 280,-.55,.80,-.0006,,
,,.0008,-6.85,10.40,280 / 282,-.60,.75,-.0004,,
,,.0005,-6.90,10.70,282 / 284,-.60,.80,-.0005,,
,,.0003,-6.75,10.65,284 / 286,-.60,.80,-.0005,,
,,.0004,-6.60,10.45,286 / 288,-.55,.85,-.0006,,
,,.0009,-6.90,10.40,288 / 290,-.60,.80,-.0005,,
,,.0003,-6.75,10.70,290 / 292,-.60,.80,-.0005,,
,,.0002,-6.45,10.45,292 / 294,-.60,.80,-.0005,,
,,.0011,-6.85,10.25,294 / 296,-.55,.80,-.0006,,
,,.0004,-6.75,10.60,296 / 298,-.50,.80,-.0007,,
,,.0007,-6.85,10.50,298 / 300,-.60,.75,-.0004,,
,,.0004,-6.75,10.60,300 / 302,-.55,.80,-.0006,,
,,.0007,-6.85,10.50,302 / 304,-.55,.80,-.0006,,
,,.0001,-6.50,10.60,304 / 306,-.55,.85,-.0007,,
,,.0011,-6.85,10.20,306 / 308,-.55,.75,-.0005,,
,,.0002,-6.60,10.65,308 / 310,-.50,.80,-.0007,,
,,.0005,-6.50,10.35,310 / 312,-.55,.75,-.0005,,
,,.0013,-6.90,10.15,312 / 314,-.50,.75,-.0006,,
,,.0006,-6.85,10.60,314 / 316,-.50,.80,-.0007,,
,,.0002,-6.60,10.65,316 / 318,-.55,.75,-.0005,,
,,.0007,-6.65,10.35,318 / 320,-.50,.85,-.0008,,
,,.0015,-4.90,12.20,320 / 324,-.45,1.00,-.0013,,
,,.0014,-4.90,12.30,324 / 328,-.45,.95,-.0012,,
,,.0007,-6.75,10.45,328 / 330,-.50,.80,-.0007,,
,,.0007,-6.75,10.45,330 / 332,-.50,.80,-.0007,,
,,.0015,-4.90,12.20,332 / 336,-.35,.95,-.0014,,
,,.0012,-4.70,12.25,336 / 340,-.35,.95,-.0014,,
,,.0019,-5.10,12.10,340 / 344,-.35,1.05,-.0016,,
,,.0014,-4.95,12.35,344 / 348,-.40,1.10,-.0016,,
,,.0002,-6.35,10.45,348 / 350,-.60,1.05,-.0009,,
,,.0013,-6.80,10.05,350 / 352,-.55,1.00,-.0009,,
,,.0014,-4.80,12.25,352 / 356,-.45,.95,-.0013,,
,,.0022,-4.95,11.80,356 / 360,-.35,1.10,-.0017,,
,,.0012,-3.20,10.80,360 / 364,-.30,1.05,-.0017,,
,,.0018,-3.40,10.60,364 / 368,-.35,1.00,-.0016,,
,,.0030,-4.45,10.65,368 / 372,-.30,1.10,-.0018,,
,,.0007,-2.20,10.30,372 / 376,-.30,1.15,-.0019,,
,,.0019,-3.45,10.60,376 / 380,-.35,1.15,-.0018,,
,,.0016,-3.30,10.70,380 / 384,-.30,1.15,-.0019,,
,,.0021,-3.55,10.50,384 / 388,-.30,1.25,-.0020,,
,,.0023,-5.00,11.85,388 / 392,-.40,1.30,-.0020,,
,,.0023,-4.50,11.30,392 / 396,-.35,1.20,-.0019,,
,,.0041,-5.65,10.85,396 / 400,0,1.20,-.0024,,
,,.0028,1.10,18.65,400 / 410,.45,1.70,-.0050,,
,,.0045,2.35,16.05,410 / 420,.55,2.10,-.0057,,
,,.0095,-.35,14.10,420 / 430,.60,2.20,-.0059,,
,,.0062,-.70,17.65,430 / 440,.65,2.40,-.0063,,
,,.0027,3.15,17.45,440 / 450,.65,2.50,-.0066,,
,,.0077,2.25,13.55,450 / 460,.75,2.60,-.0069,,
,,.0080,2.50,13.00,460 / 470,.80,2.60,-.0070,,
,,.0069,3.85,12.95,470 / 480,1.00,2.85,-.0076,,
,,.0087,2.75,12.10,480 / 490,1.00,2.95,-.0078,,
,,.0057,2.30,16.25,490 / 500,1.20,2.80,-.0079,,
,,.0104,-.35,13.35,500 / 510,1.45,2.95,-.0084,,
,,.0096,1.85,11.95,510 / 520,1.45,3.35,-.0088,,
,,.0061,1.85,17.10,520 / 530,1.40,3.30,-.0088,,
,,.0100,-1.35,15.00,530 / 540,1.70,3.60,-.0094,,
,,.0113,-.40,11.80,540 / 550,1.60,3.70,-.0095,,
,,.0101,1.35,12.10,550 / 560,1.80,3.90,-.0099,,
,,.0082,4.35,12.80,560 / 570,1.75,3.90,-.0099,,
,,.0101,3.90,10.10,570 / 580,1.45,4.20,-.0101,,
,,.0099,4.65,10.00,580 / 590,1.95,4.85,-.0108,,
,,.0111,3.35,8.80,590 / 600,1.55,4.60,-.0106,,
,,.0107,3.90,9.65,600 / 610,2.15,5.40,-.0113,,
,,.0109,4.35,9.05,610 / 620,1.85,4.95,-.0111,,
,,.0113,3.90,8.50,620 / 630,2.25,5.50,-.0115,,
,,.0116,2.65,8.45,630 / 640,2.55,5.35,-.0116,,
,,.0115,2.50,9.45,640 / 650,1.40,6.00,-.0116,,
,,.0115,3.60,9.35,650 / 660,1.95,6.75,-.0119,,
,,.0119,2.15,7.95,660 / 670,2.55,5.70,-.0120,,
,,.0119,3.55,8.30,670 / 680,1.90,6.05,-.0121,,
,,.0120,4.00,7.15,680 / 690,3.45,7.05,-.0122,,
,,.0121,3.25,7.20,690 / 700,3.35,5.25,-.0123,,
,,.0121,3.20,6.90,700 / 710,3.80,6.15,-.0123,,
,,.0122,3.30,6.95,710 / 720,3.00,6.50,-.0125,,
,,.0122,3.00,6.65,720 / 730,3.50,6.95,-.0124,,
,,.0123,3.00,6.65,730 / 740,.05,6.65,-.0135,,
,,.0122,2.50,6.45,740 / 750,4.10,10.65,-.0114,,
,,.0120,1.90,6.50,750 / 760,3.20,6.90,-.0128,,
,,.0122,1.75,6.95,760 / 770,2.95,7.85,-.0127,,
,,.0123,2.15,6.65,770 / 780,3.00,8.45,-.0125,,
,,.0121,2.40,5.75,780 / 790,3.65,8.70,-.0121,,
,,.0120,2.65,5.20,790 / 800,3.80,8.35,-.0122,,
,,.0121,2.75,5.25,800 / 810,3.90,8.35,-.0122,,
,,.0118,2.25,5.15,810 / 820,4.35,8.50,-.0119,,
,,.0108,.70,5.10,820 / 830,4.60,8.55,-.0117,,
,,.0119,1.05,6.40,830 / 840,4.00,8.25,-.0124,,
,,.0115,1.00,5.80,840 / 850,5.00,8.85,-.0113,,
,,.0108,.35,5.55,850 / 860,4.25,8.60,-.0121,,
,,.0125,1.75,6.05,860 / 870,4.15,9.30,-.0117,,
,,.0110,1.55,4.45,870 / 880,5.15,9.45,-.0107,,
,,.0100,.60,4.35,880 / 890,5.30,8.90,-.0111,,
,,.0101,0,5.10,890 / 900,5.40,8.80,-.0111,,
,,.0105,-.05,5.55,900 / 910,1.00,8.90,-.0159,,
,,.0118,1.20,5.45,910 / 920,4.35,13.60,-.0071,,
,,.0098,.75,4.00,920 / 930,5.75,10.45,-.0090,,
,,.0186,2.05,6.55,930 / 950,12.15,16.85,-.0220,,
,,.0248,3.75,8.25,950 / 975,16.45,22.35,-.0246,,
,,.0230,3.70,6.80,975 / 1000,18.15,23.15,-.0211,,
,,.0207,3.25,5.65,1000 / 1025,18.25,22.80,-.0214,,
,,.0199,3.05,5.25,1025 / 1050,18.40,23.25,-.0205,,
,,.0185,2.70,4.75,1050 / 1075,17.75,23.35,-.0217,,
,,.0174,2.35,4.45,1075 / 1100,18.40,24.80,-.0181,,
,,.0164,1.95,4.25,1100 / 1125,18.75,25.05,-.0170,,
,,.0149,1.60,3.85,1125 / 1150,19.95,25.25,-.0142,,
,,.0141,1.45,3.60,1150 / 1175,18.15,28.35,-.0113,,
,,.0103,.20,3.05,1175 / 1200,13.60,28.55,-.0209,,
,,.0146,1.25,4.10,1200 / 1225,16.00,32.35,-.0069,,
,,.0113,.85,2.95,1225 / 1250,13.00,30.15,-.0192,,
,,.0103,.65,2.70,1250 / 1275,15.70,30.90,-.0111,,
,,.0102,.55,2.80,1275 / 1300,15.95,31.00,-.0102,,
,,.0084,.15,2.45,1300 / 1325,16.10,31.20,-.0092,,
,,.0076,.20,2.10,1325 / 1350,16.15,31.25,-.0090,,
,,.0079,.30,2.15,1350 / 1375,13.80,30.90,-.0171,,
,,.0070,.05,2.05,1375 / 1400,14.95,33.90,-.0049,,
,,.0064,0,1.90,1400 / 1425,14.50,33.40,-.0078,,
,,.0057,-.05,1.70,1425 / 1450,14.80,33.70,-.0060,,
,,.0058,-.05,1.75,1450 / 1475,14.75,33.65,-.0063,,
,,.0046,-.20,1.45,1475 / 1500,14.80,33.65,-.0062,,
,,.0053,0,1.55,1500 / 1525,15.20,33.75,-.0044,,
,,.0042,-.30,1.45,1525 / 1550,15.25,33.45,-.0054,,
,,.0040,-.30,1.40,1550 / 1575,15.35,33.60,-.0045,,
,,.0038,-.30,1.35,1575 / 1600,15.25,33.40,-.0058,,
,,.0037,-.35,1.35,1600 / 1625,15.60,33.80,-.0028,,
,,.0029,-.45,1.20,1625 / 1650,15.40,33.70,-.0041,,
,,.0030,-.35,1.15,1650 / 1675,16.40,33.35,-.0013,,
,,.0028,-.35,1.10,1675 / 1700,15.75,33.00,-.0059,,
,,.0047,-.35,1.70,1700 / 1725,16.25,34.00,.0010,,

16 SEP 22  (374)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,-.0001,-14.85,25.00,5 / 10,-.02,.05,.00,,
,,.0001,-14.95,24.85,10 / 15,-.05,.04,.00,,
,,.0001,-15.00,24.95,15 / 20,.04,.10,-.0002,,
,,.00,-15.00,25.00,20 / 25,-.09,.43,-.0004,,
,,.00,-15.00,25.00,25 / 30,-.27,.55,-.0003,,
,,.00,-15.00,25.00,30 / 35,-.56,.36,.0001,,
,,.00,-15.00,25.00,35 / 40,-.52,.50,.00,,
,,.00,-15.00,25.00,40 / 45,-.41,.61,-.0003,,
,,.00,-15.00,25.00,45 / 50,-.30,.67,-.0005,,
,,.0003,-15.00,24.85,50 / 55,-.28,.15,.0001,,
,,-.0002,-14.85,25.00,55 / 60,-.15,.32,-.0003,,
,,.0017,-.50,39.50,60 / 80,-.20,.55,-.0008,,
,,.0003,0,40.00,80 / 100,.03,.96,-.0017,,
,,.0019,-.50,39.50,100 / 120,-.10,1.19,-.0019,,
,,.0020,-.50,39.50,120 / 140,-1.07,.86,-.0004,,
,,.0017,-10.50,29.50,140 / 150,-1.02,2.10,-.0018,,
,,.0017,-10.50,29.50,150 / 160,-1.70,2.25,-.0011,,
,,.0022,-.50,39.50,160 / 180,-1.45,2.65,-.0025,,
,,.0037,-1.00,39.00,180 / 200,-.40,3.25,-.0048,,
,,.0003,-16.00,24.00,200 / 204,-2.66,1.20,.0016,,
,,.0015,-16.50,23.50,204 / 208,-1.99,2.56,-.0010,,
,,.0003,-16.00,24.00,208 / 212,-2.30,2.69,-.0008,,
,,.0003,-16.00,24.00,212 / 216,-2.45,3.10,-.0011,,
,,.0015,-16.50,23.50,216 / 220,-1.45,2.65,-.0018,,
,,.0003,-16.00,24.00,220 / 224,-2.35,1.45,.0008,,
,,.0016,-16.50,23.50,224 / 228,-2.25,2.95,-.0012,,
,,.0003,-16.00,24.00,228 / 232,-2.05,3.35,-.0019,,
,,.0016,-16.50,23.50,232 / 236,-3.00,2.45,.0003,,
,,.0004,-16.00,24.00,236 / 240,-2.50,3.10,-.0011,,
,,.0016,-16.50,23.50,240 / 244,-2.70,3.70,-.0016,,
,,.0004,-16.00,24.00,244 / 248,-2.05,3.80,-.0025,,
,,.0008,-18.00,21.50,248 / 250,-2.40,.60,.0020,,
,,.0008,-18.00,21.50,250 / 252,-1.45,2.05,-.0009,,
,,.0004,-16.00,24.00,252 / 256,-3.00,4.00,-.0016,,
,,.0016,-16.50,23.50,256 / 260,-3.90,4.20,-.0008,,
,,.0010,-16.00,23.50,260 / 264,-3.75,4.55,-.0014,,
,,.0010,-16.00,23.50,264 / 268,-4.25,4.70,-.0010,,
,,.0010,-16.00,23.50,268 / 272,-4.85,4.95,-.0006,,
,,.0011,-16.00,23.50,272 / 276,-4.50,5.60,-.0018,,
,,.0016,-16.50,23.50,276 / 280,-4.90,5.10,-.0007,,
,,.0011,-16.00,23.50,280 / 284,-4.65,5.50,-.0015,,
,,.0011,-16.00,23.50,284 / 288,-4.85,5.45,-.0012,,
,,.0016,-16.50,23.50,288 / 292,-5.20,5.70,-.0011,,
,,.0011,-16.00,23.50,292 / 296,-5.25,6.30,-.0017,,
,,.0017,-16.00,23.00,296 / 300,-3.35,4.90,-.0023,,
,,.0011,-16.00,23.50,300 / 304,-2.40,4.40,-.0028,,
,,.0017,-16.50,23.50,304 / 308,-6.10,4.85,.0007,,
,,.0012,-16.00,23.50,308 / 312,-6.25,6.95,-.0014,,
,,.0017,-16.00,23.00,312 / 316,-6.40,7.20,-.0015,,
,,.0017,-16.00,23.00,316 / 320,-4.90,4.00,.0004,,
,,.0017,-16.00,23.00,320 / 324,-3.50,5.90,-.0033,,
,,.0012,-16.00,23.50,324 / 328,-7.10,7.80,-.0014,,
,,.0032,-16.50,22.10,328 / 332,-7.15,7.95,-.0016,,
,,.0003,-15.10,23.50,332 / 336,-7.25,8.15,-.0017,,
,,.0031,-16.50,22.15,336 / 340,-7.20,8.10,-.0017,,
,,.0004,-15.15,23.50,340 / 344,-7.20,8.15,-.0017,,
,,.0031,-16.50,22.15,344 / 348,-7.20,8.10,-.0017,,
,,.0018,-15.15,22.15,348 / 352,-7.00,8.05,-.0019,,
,,.0019,-15.15,22.10,352 / 356,-6.40,8.15,-.0026,,
,,.0018,-15.10,22.10,356 / 360,-7.30,7.25,-.0008,,
,,.0019,-15.10,22.05,360 / 364,-7.05,8.40,-.0022,,
,,.0020,-15.05,21.95,364 / 368,-4.50,5.55,-.0019,,
,,.0019,-14.95,21.90,368 / 372,-4.35,5.60,-.0021,,
,,.0020,-14.90,21.80,372 / 376,-7.05,8.00,-.0019,,
,,.0020,-14.80,21.65,376 / 380,-6.70,7.85,-.0021,,
,,.0020,-14.65,21.55,380 / 384,-6.85,7.95,-.0020,,
,,.0025,-15.05,21.35,384 / 388,-6.60,8.35,-.0026,,
,,.0021,-14.85,21.70,388 / 392,-7.05,7.90,-.0018,,
,,.0021,-14.70,21.50,392 / 396,-5.05,8.35,-.0040,,
,,.0016,-15.00,22.50,396 / 400,-5.10,6.30,-.0022,,
,,.0066,-11.00,26.55,400 / 410,-5.75,7.55,-.0045,,
,,.0062,-10.05,26.20,410 / 420,-6.05,5.85,-.0029,,
,,.0053,-7.65,25.15,420 / 430,-2.00,9.20,-.0092,,
,,.0057,-6.65,23.70,430 / 440,-5.40,8.85,-.0062,,
,,.0068,-7.90,23.60,440 / 450,-1.85,6.85,-.0074,,
,,.0074,-10.10,25.15,450 / 460,-3.00,6.50,-.0064,,
,,.0077,-9.80,24.40,460 / 470,-2.20,10.95,-.0100,,
,,.0075,-7.20,22.20,470 / 480,-6.95,7.20,-.0046,,
,,.0070,-7.25,23.20,480 / 490,-5.30,11.50,-.0084,,
,,.0105,-8.50,18.20,490 / 500,-6.25,7.85,-.0058,,
,,.0061,-3.70,21.95,500 / 510,-3.85,11.25,-.0093,,
,,.0098,-7.55,18.30,510 / 520,-5.45,11.80,-.0087,,
,,.0068,-4.15,21.70,520 / 530,-5.80,11.45,-.0084,,
,,.0095,-7.80,19.25,530 / 540,-6.05,11.80,-.0086,,
,,.0079,-5.60,21.50,540 / 550,-5.90,12.05,-.0089,,
,,.0089,-8.05,21.40,550 / 560,-5.70,12.40,-.0091,,
,,.0089,-8.20,22.10,560 / 570,-5.80,12.65,-.0093,,
,,.0095,-9.20,21.05,570 / 580,-5.60,12.30,-.0093,,
,,.0092,-8.40,21.95,580 / 590,-5.05,12.15,-.0095,,
,,.0096,-9.45,21.50,590 / 600,-3.00,13.05,-.0103,,
,,.0098,-9.15,20.40,600 / 610,-4.25,11.50,-.0097,,
,,.0098,-8.10,19.60,610 / 620,-4.00,12.25,-.0099,,
,,.0096,-7.50,21.35,620 / 630,-4.45,11.50,-.0099,,
,,.0099,-8.70,21.15,630 / 640,-4.55,11.95,-.0100,,
,,.0102,-10.20,17.80,640 / 650,-2.00,14.05,-.0104,,
,,.0101,-7.75,20.20,650 / 660,-5.20,11.00,-.0102,,
,,.0103,-7.90,20.50,660 / 670,-4.90,13.20,-.0104,,
,,.0102,-9.55,18.50,670 / 680,-6.30,17.35,-.0104,,
,,.0101,-9.55,17.95,680 / 690,-10.20,18.80,-.0106,,
,,.0107,-7.95,20.80,690 / 700,-3.90,19.70,-.0097,,
,,.0099,-10.85,18.20,700 / 710,-9.40,14.40,-.0113,,
,,.0108,-8.70,20.60,710 / 720,-7.95,19.85,-.0102,,
,,.0105,-10.00,19.75,720 / 730,-9.30,17.85,-.0110,,
,,.0089,-9.15,13.00,730 / 740,-8.90,19.90,-.0106,,
,,.0132,0,18.15,740 / 750,-8.95,19.50,-.0107,,
,,.0100,-7.25,14.60,750 / 760,-8.25,20.45,-.0103,,
,,.0091,-10.60,15.80,760 / 770,-9.00,20.15,-.0107,,
,,.0103,-10.30,18.50,770 / 780,-8.45,20.05,-.0105,,
,,.0099,-10.50,17.85,780 / 790,-8.15,19.95,-.0105,,
,,.0126,-5.85,18.55,790 / 800,-7.95,16.40,-.0123,,
,,.0075,-11.05,13.50,800 / 810,-4.25,19.95,-.0087,,
,,.0103,-10.50,18.35,810 / 820,-7.45,20.15,-.0102,,
,,.0098,-10.85,17.75,820 / 830,-7.40,20.15,-.0102,,
,,.0106,-10.75,19.00,830 / 840,-7.75,20.10,-.0105,,
,,.0057,-11.95,12.50,840 / 850,-7.35,20.60,-.0100,,
,,.0129,-6.00,17.55,850 / 860,-8.50,20.40,-.0110,,
,,.0092,-11.65,17.50,860 / 870,-8.05,21.65,-.0099,,
,,.0100,-8.00,15.00,870 / 880,-8.10,22.80,-.0090,,
,,.0097,-5.45,12.00,880 / 890,-9.15,21.90,-.0106,,
,,.0077,-6.45,10.45,890 / 900,-7.85,21.85,-.0097,,
,,.0122,-3.10,12.45,900 / 910,-7.65,21.85,-.0095,,
,,.0075,-6.45,10.15,910 / 920,-7.50,23.05,-.0083,,
,,.0085,-6.50,11.45,920 / 930,-8.60,23.20,-.0092,,
,,.0163,-4.00,13.15,930 / 950,-1.05,30.70,-.0180,,
,,.0213,-2.15,14.50,950 / 975,3.20,33.35,-.0233,,
,,.0201,-1.00,12.20,975 / 1000,5.35,35.55,-.0186,,
,,.0187,-1.70,11.50,1000 / 1025,3.85,35.55,-.0203,,
,,.0189,-3.50,13.50,1025 / 1050,4.80,36.50,-.0180,,
,,.0158,-4.50,12.00,1050 / 1075,4.85,35.90,-.0187,,
,,.0163,-4.00,12.00,1075 / 1100,5.95,36.20,-.0168,,
,,.0164,-4.00,12.00,1100 / 1125,5.00,36.55,-.0178,,
,,.0143,-5.00,11.50,1125 / 1150,5.50,39.95,-.0118,,
,,.0122,-5.50,10.65,1150 / 1175,3.50,39.50,-.0156,,
,,.0130,-4.65,10.40,1175 / 1200,4.00,40.00,-.0140,,
,,.0144,-4.40,11.00,1200 / 1225,4.05,38.50,-.0167,,
,,.0101,-6.00,10.00,1225 / 1250,6.50,40.95,-.0079,,
,,.0077,-5.50,8.20,1250 / 1275,5.00,41.00,-.0104,,
,,.0164,.30,7.35,1275 / 1300,3.90,39.80,-.0149,,
,,.0034,-3.35,3.75,1300 / 1325,5.70,41.60,-.0079,,
,,.0105,-4.25,8.65,1325 / 1350,4.50,41.00,-.0114,,
,,.0061,-5.15,7.20,1350 / 1375,5.50,42.00,-.0073,,
,,.0125,-3.20,8.65,1375 / 1400,5.05,41.15,-.0101,,
,,.0072,-5.55,8.20,1400 / 1425,5.90,41.90,-.0066,,
,,.0054,-5.65,7.45,1425 / 1450,5.55,41.45,-.0084,,
,,.0078,-5.05,8.05,1450 / 1475,5.50,41.50,-.0084,,
,,.0115,-3.10,7.85,1475 / 1500,6.00,42.00,-.0061,,
,,-.0015,-5.25,3.85,1500 / 1525,5.50,42.00,-.0072,,
,,.0106,-4.35,8.70,1525 / 1550,6.00,42.50,-.0049,,
,,.0058,-6.70,8.80,1550 / 1575,6.00,42.00,-.0060,,
,,-.0023,-6.90,5.30,1575 / 1600,6.00,42.30,-.0053,,
,,.0110,-3.60,8.10,1600 / 1625,6.20,42.50,-.0043,,
,,.0030,-6.40,7.30,1625 / 1650,5.50,42.50,-.0061,,
,,.0029,-5.65,6.50,1650 / 1675,6.50,43.00,-.0021,,
,,.0061,-5.00,7.25,1675 / 1700,6.50,42.00,-.0047,,
,,.0119,-2.95,7.60,1700 / 1725,6.00,42.50,-.0048,,

20 JAN 23  (500)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-15.00,25.00,5 / 10,.02,.04,-.0001,,
,,.00,-15.00,25.00,10 / 15,.02,.13,-.0002,,
,,.00,-15.00,25.00,15 / 20,-.05,.44,-.0004,,
,,.00,-15.00,25.00,20 / 25,-.34,.25,.00,,
,,.00,-15.00,25.00,25 / 30,-.05,.30,-.0003,,
,,.00,-15.00,25.00,30 / 35,-.12,.29,-.0002,,
,,.00,-15.00,25.00,35 / 40,-.20,.33,-.0002,,
,,.00,-15.00,25.00,40 / 45,-.19,.33,-.0002,,
,,.00,-15.00,25.00,45 / 50,-.11,.31,-.0003,,
,,.00,-15.00,25.00,50 / 55,-.07,.24,-.0003,,
,,.0008,-15.00,24.50,55 / 60,0,.21,-.0003,,
,,.0016,0,39.00,60 / 80,.28,.53,-.0013,,
,,.0022,-.50,39.00,80 / 100,.18,.82,-.0017,,
,,.0018,-.50,39.50,100 / 120,-.32,.89,-.0013,,
,,.0031,-1.00,39.00,120 / 140,.50,1.85,-.0034,,
,,.0016,-10.50,29.50,140 / 150,-.35,.95,-.0012,,
,,.0016,-10.50,29.50,150 / 160,-.05,1.10,-.0017,,
,,.0034,-1.00,39.00,160 / 180,.40,1.70,-.0035,,
,,.0046,-1.50,38.50,180 / 200,.40,1.85,-.0039,,
,,.0019,-10.50,29.50,200 / 210,-.35,2.45,-.0030,,
,,.0029,-11.00,29.00,210 / 220,-1.70,1.90,-.0012,,
,,.0025,-10.50,29.00,220 / 230,-2.10,3.35,-.0023,,
