This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 5/4/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
684.90,-24.54,"27,043,143",703.80,706.00,680.50

7 MAY 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0002,-5.55,9.45,148 / 150,-3.35,1.85,.0022,,
,,.0002,-5.55,9.45,150 / 152,-1.85,1.00,.0014,,
,,.0003,-5.55,9.40,152 / 154,-2.50,4.70,-.0037,,
,,.0002,-5.50,9.40,154 / 156,-4.60,6.05,-.0021,,
,,.0002,-5.50,9.40,156 / 158,-4.33,2.04,.0033,,
,,.0003,-5.55,9.40,158 / 160,-.37,.47,-.0002,,
,,.0003,-5.55,9.45,160 / 162,-.37,.48,-.0003,,
,,.0003,-5.55,9.40,162 / 164,-.38,.48,-.0003,,
,,.0003,-5.50,9.40,164 / 166,-.38,.48,-.0003,,
,,.0003,-5.50,9.40,166 / 168,-.37,.49,-.0003,,
,,-.0043,-2.95,9.35,168 / 170,-.37,.41,-.0002,,
,,.0049,-5.50,6.80,170 / 172,-.30,.41,-.0003,,
,,.0003,-5.50,9.40,172 / 174,-.30,.42,-.0003,,
,,.0004,-5.55,9.35,174 / 176,-.30,.41,-.0003,,
,,.0003,-5.50,9.40,176 / 178,-.29,.41,-.0003,,
,,.0003,-5.50,9.35,178 / 180,-.29,.41,-.0003,,
,,.0001,-6.45,8.40,180 / 181,-.32,.38,-.0002,,
,,.0002,-6.50,8.40,181 / 182,-.32,.38,-.0002,,
,,.0002,-6.50,8.40,182 / 183,-.32,.38,-.0002,,
,,.0001,-6.45,8.40,183 / 184,-.31,.38,-.0002,,
,,.0001,-6.45,8.40,184 / 185,-.31,.37,-.0002,,
,,.0002,-6.50,8.40,185 / 186,-.31,.37,-.0002,,
,,.0002,-6.50,8.40,186 / 187,-.31,.37,-.0002,,
,,.0001,-6.45,8.40,187 / 188,-.30,.38,-.0002,,
,,.0001,-6.45,8.40,188 / 189,-.31,.37,-.0002,,
,,.0002,-6.50,8.40,189 / 190,-.31,.37,-.0002,,
,,.0002,-6.50,8.40,190 / 191,-.30,.40,-.0002,,
,,.0001,-6.45,8.40,191 / 192,-.33,.41,-.0002,,
,,.0002,-6.45,8.35,192 / 193,-.34,.38,-.0001,,
,,.0001,-6.45,8.40,193 / 194,-.31,.39,-.0002,,
,,.0002,-6.50,8.40,194 / 195,-.25,.41,-.0003,,
,,.0001,-6.45,8.40,195 / 196,-.34,.30,.00,,
,,.0002,-6.45,8.35,196 / 197,-.30,.39,-.0002,,
,,.0002,-6.45,8.35,197 / 198,-.31,.35,-.0001,,
,,.0001,-6.45,8.40,198 / 199,-.28,.36,-.0002,,
,,.0002,-6.50,8.40,199 / 200,-.25,.38,-.0003,,
,,.0002,-6.50,8.40,200 / 201,-.30,.35,-.0001,,
,,.0001,-6.45,8.40,201 / 202,-.35,.35,-.0001,,
,,.0002,-6.45,8.35,202 / 203,-.30,.40,-.0002,,
,,.0002,-6.45,8.35,203 / 204,-.30,.40,-.0002,,
,,.0005,-5.50,9.30,204 / 206,-.30,.45,-.0004,,
,,.0003,-5.45,9.35,206 / 208,-.30,.45,-.0004,,
,,.0005,-5.50,9.30,208 / 210,-.25,.45,-.0005,,
,,.0005,-5.50,9.30,210 / 212,-.30,.40,-.0003,,
,,.0005,-5.50,9.30,212 / 214,-.25,.45,-.0005,,
,,.0005,-5.50,9.30,214 / 216,-.25,.45,-.0005,,
,,.0005,-5.50,9.30,216 / 218,-.30,.45,-.0004,,
,,.0005,-5.50,9.30,218 / 220,-.30,.60,-.0006,,
,,.0004,-5.45,9.30,220 / 222,-.40,.45,-.0002,,
,,.0005,-5.45,9.25,222 / 224,-.25,.45,-.0005,,
,,.0005,-5.45,9.25,224 / 226,-.25,.45,-.0005,,
,,.0006,-5.50,9.25,226 / 228,-.30,.45,-.0004,,
,,.0005,-5.50,9.30,228 / 230,-.30,.60,-.0006,,
,,.0006,-5.50,9.25,230 / 232,-.40,.50,-.0003,,
,,.0005,-5.45,9.25,232 / 234,-.30,.60,-.0006,,
,,.0005,-5.45,9.25,234 / 236,-.40,.60,-.0005,,
,,.0006,-5.45,9.20,236 / 238,-.35,.60,-.0006,,
,,.0006,-5.45,9.20,238 / 240,-.35,.60,-.0006,,
,,.0005,-5.45,9.25,240 / 242,-.40,.50,-.0003,,
,,.0006,-5.45,9.20,242 / 244,-.30,.60,-.0007,,
,,.0006,-5.45,9.20,244 / 246,-.40,.60,-.0005,,
,,.0006,-5.45,9.20,246 / 248,-.35,.65,-.0007,,
,,.0007,-5.45,9.15,248 / 250,-.40,.50,-.0004,,
,,.0005,-5.40,9.20,250 / 252,-.30,.60,-.0007,,
,,.0007,-5.45,9.15,252 / 254,-.35,.65,-.0007,,
,,-.0044,-2.15,9.15,254 / 256,-.40,.60,-.0005,,
,,.0057,-5.40,5.85,256 / 258,-.35,.65,-.0007,,
,,.0006,-5.40,9.15,258 / 260,-.40,.65,-.0006,,
,,.0007,-5.45,9.15,260 / 262,-.40,.65,-.0006,,
,,.0007,-5.45,9.15,262 / 264,-.35,.65,-.0007,,
,,.0006,-5.40,9.15,264 / 266,-.35,.65,-.0007,,
,,.0007,-5.40,9.10,266 / 268,-.40,.60,-.0005,,
,,.0008,-5.40,9.05,268 / 270,-.20,.65,-.0009,,
,,.0007,-5.35,9.05,270 / 272,-.35,.50,-.0005,,
,,.0007,-5.35,9.05,272 / 274,-.35,.65,-.0007,,
,,.0008,-5.40,9.05,274 / 276,-.35,.70,-.0008,,
,,.0008,-5.40,9.05,276 / 278,-.35,.65,-.0007,,
,,.0007,-5.35,9.05,278 / 280,-.30,.65,-.0008,,
,,.0007,-5.35,9.05,280 / 282,-.40,.65,-.0006,,
,,.0008,-5.40,9.00,282 / 284,-.35,.70,-.0008,,
,,.0008,-5.35,9.00,284 / 286,-.35,.65,-.0007,,
,,.0008,-5.35,9.00,286 / 288,-.30,.70,-.0009,,
,,.0008,-5.35,9.00,288 / 290,-.35,.65,-.0007,,
,,.0009,-5.35,8.95,290 / 292,-.30,.70,-.0009,,
,,.0008,-5.30,8.95,292 / 294,-.35,.70,-.0008,,
,,.0009,-5.30,8.90,294 / 296,-.35,.70,-.0008,,
,,.0009,-5.30,8.90,296 / 298,-.30,.70,-.0009,,
,,.0009,-5.30,8.90,298 / 300,-.30,.60,-.0007,,
,,.0009,-5.30,8.90,300 / 302,-.25,.70,-.0010,,
,,.0009,-5.30,8.90,302 / 304,-.40,.70,-.0008,,
,,.0009,-5.30,8.90,304 / 306,-.35,.75,-.0009,,
,,.0010,-5.30,8.85,306 / 308,-.35,.80,-.0010,,
,,.0009,-5.25,8.85,308 / 310,-.35,.80,-.0010,,
,,.0009,-5.25,8.85,310 / 312,-.35,.75,-.0009,,
,,.0010,-5.30,8.80,312 / 314,-.30,.75,-.0010,,
,,.0010,-5.25,8.80,314 / 316,-.35,.75,-.0009,,
,,.0010,-5.25,8.80,316 / 318,-.35,.80,-.0010,,
,,.0010,-5.25,8.80,318 / 320,-.35,.75,-.0009,,
,,.0010,-5.25,8.75,320 / 322,-.30,.80,-.0011,,
,,.0010,-5.20,8.75,322 / 324,-.35,.80,-.0010,,
,,.0010,-5.20,8.70,324 / 326,-.35,.85,-.0011,,
,,.0010,-5.20,8.70,326 / 328,-.35,.80,-.0010,,
,,.0011,-5.20,8.65,328 / 330,-.30,.85,-.0011,,
,,.0011,-5.15,8.65,330 / 332,-.35,.80,-.0010,,
,,.0011,-5.15,8.65,332 / 334,-.30,.85,-.0011,,
,,.0011,-5.15,8.60,334 / 336,-.35,.80,-.0010,,
,,.0011,-5.15,8.60,336 / 338,-.30,.85,-.0011,,
,,.0011,-5.15,8.60,338 / 340,-.35,.85,-.0011,,
,,.0012,-5.15,8.55,340 / 342,-.30,.90,-.0012,,
,,.0011,-5.10,8.55,342 / 344,-.35,.80,-.0010,,
,,.0011,-5.10,8.55,344 / 346,-.30,.90,-.0012,,
,,.0011,-5.10,8.55,346 / 348,-.35,.90,-.0012,,
,,.0012,-5.10,8.50,348 / 350,-.30,.90,-.0012,,
,,.0013,-5.10,8.45,350 / 352,-.30,.90,-.0012,,
,,.0012,-5.05,8.45,352 / 354,-.35,.90,-.0012,,
,,.0012,-5.05,8.45,354 / 356,-.35,.95,-.0012,,
,,.0013,-5.05,8.40,356 / 358,-.35,.90,-.0012,,
,,.0012,-5.00,8.40,358 / 360,-.30,.95,-.0013,,
,,.0013,-5.00,8.35,360 / 362,-.30,1.00,-.0013,,
,,.0013,-5.00,8.35,362 / 364,-.35,.90,-.0012,,
,,.0013,-5.00,8.35,364 / 366,-.30,1.00,-.0013,,
,,.0013,-5.00,8.30,366 / 368,-.35,1.00,-.0013,,
,,.0013,-4.95,8.30,368 / 370,-.35,1.00,-.0013,,
,,.0013,-4.95,8.25,370 / 372,-.35,1.05,-.0013,,
,,.0014,-4.95,8.20,372 / 374,-.35,1.00,-.0013,,
,,-.0007,-2.90,8.20,374 / 376,-.30,1.00,-.0014,,
,,.0048,-3.25,7.80,376 / 380,.05,1.40,-.0028,,
,,.0028,-3.25,9.75,380 / 384,0,1.40,-.0028,,
,,.0029,-3.25,9.70,384 / 388,.05,1.50,-.0029,,
,,.0029,-3.20,9.65,388 / 392,0,1.50,-.0029,,
,,.0030,-3.20,9.60,392 / 396,.05,1.55,-.0030,,
,,.0030,-3.20,9.55,396 / 400,.05,1.55,-.0030,,
,,.0077,1.55,14.15,400 / 410,1.35,2.90,-.0078,,
,,.0081,1.50,13.90,410 / 420,1.40,3.05,-.0081,,
,,.0084,1.45,13.65,420 / 430,1.70,3.25,-.0086,,
,,.0086,1.45,13.40,430 / 440,1.80,3.25,-.0087,,
,,.0099,1.40,11.70,440 / 450,1.95,3.45,-.0090,,
,,.0092,2.80,11.35,450 / 460,2.05,3.60,-.0092,,
,,.0084,2.90,12.65,460 / 470,2.15,3.80,-.0095,,
,,.0096,1.30,12.40,470 / 480,2.25,4.00,-.0097,,
,,.0099,1.25,12.10,480 / 490,2.35,4.15,-.0099,,
,,.0100,1.25,11.85,490 / 500,2.25,4.20,-.0100,,
,,.0102,1.20,11.60,500 / 510,2.45,4.75,-.0104,,
,,.0103,1.20,11.40,510 / 520,2.45,5.00,-.0105,,
,,.0108,1.10,10.15,520 / 530,2.50,5.15,-.0106,,
,,.0105,2.05,10.00,530 / 540,2.60,5.35,-.0107,,
,,.0107,1.95,9.80,540 / 550,2.70,5.55,-.0109,,
,,.0106,1.85,10.35,550 / 560,2.75,5.75,-.0110,,
,,.0110,1.00,9.30,560 / 570,2.85,5.95,-.0110,,
,,.0109,1.80,9.15,570 / 580,2.95,6.10,-.0111,,
,,.0109,1.65,8.90,580 / 590,3.05,6.30,-.0112,,
,,.0110,2.25,8.80,590 / 600,3.15,6.45,-.0112,,
,,.0111,2.10,8.45,600 / 610,3.20,6.60,-.0112,,
,,.0110,1.50,7.80,610 / 620,3.25,6.85,-.0112,,
,,.0111,1.85,8.25,620 / 630,3.30,7.05,-.0112,,
,,.0110,1.20,7.65,630 / 640,3.35,7.25,-.0112,,
,,.0111,1.60,8.00,640 / 650,3.35,7.40,-.0112,,
,,.0109,1.00,7.40,650 / 660,3.50,7.60,-.0112,,
,,.0111,1.35,7.65,660 / 670,3.55,7.75,-.0112,,
,,.0106,.85,6.70,670 / 680,3.55,7.90,-.0111,,
,,.0110,1.65,7.00,680 / 690,4.05,8.10,-.0109,,
,,.0108,1.15,6.85,690 / 700,3.65,7.85,-.0112,,
,,.0107,1.05,6.75,700 / 710,4.20,8.45,-.0107,,
,,.0108,.95,6.95,710 / 720,3.70,8.10,-.0111,,
,,.0106,.55,6.85,720 / 730,3.75,8.75,-.0108,,
,,.0105,.50,6.75,730 / 740,3.80,8.90,-.0108,,
,,.0104,.45,6.55,740 / 750,4.50,9.10,-.0102,,
,,.0103,.45,6.40,750 / 760,3.85,8.55,-.0110,,
,,.0100,.40,5.95,760 / 770,3.90,9.40,-.0105,,
,,.0102,.70,5.85,770 / 780,3.90,9.55,-.0104,,
,,.0102,.60,5.95,780 / 790,3.95,9.70,-.0103,,
,,.0099,.30,5.80,790 / 800,3.95,9.85,-.0102,,
,,.0095,.30,5.30,800 / 810,4.00,10.00,-.0100,,
,,.0099,.60,5.50,810 / 820,4.05,10.15,-.0099,,
,,.0093,.25,5.10,820 / 830,4.05,10.30,-.0098,,
,,.0097,.50,5.25,830 / 840,4.05,10.45,-.0097,,
,,.0090,.15,4.85,840 / 850,4.05,10.60,-.0095,,
,,.0094,.40,5.00,850 / 860,4.10,10.75,-.0094,,
,,.0090,.10,4.85,860 / 870,4.10,10.85,-.0093,,
,,.0089,.10,4.75,870 / 880,4.15,11.00,-.0091,,
,,.0086,.10,4.50,880 / 890,4.15,11.10,-.0090,,
,,.0085,.15,4.30,890 / 900,4.25,11.25,-.0087,,
,,.0084,.20,4.20,900 / 910,4.25,11.25,-.0087,,
,,.0085,.20,4.25,910 / 920,4.35,11.35,-.0086,,
,,.0080,0,3.95,920 / 930,4.40,11.40,-.0084,,
,,.0082,.15,4.00,930 / 940,4.50,11.10,-.0087,,
,,.0077,-.05,3.80,940 / 950,4.70,11.75,-.0076,,
,,.0077,.05,3.70,950 / 960,4.10,12.10,-.0079,,
,,.0076,0,3.70,960 / 970,4.10,12.25,-.0077,,
,,.0035,-1.00,2.65,970 / 975,0,8.25,-.0038,,
,,.0039,-.85,2.75,975 / 980,-.05,8.25,-.0038,,
,,.0070,-.15,3.40,980 / 990,4.10,12.50,-.0074,,
,,.0069,-.05,3.20,990 / 1000,4.10,12.65,-.0072,,
,,.0038,-.75,2.55,1000 / 1005,-.15,8.50,-.0036,,
,,.0033,-.95,2.45,1005 / 1010,-.15,7.95,-.0045,,
,,.0033,-.90,2.40,1010 / 1015,.45,8.60,-.0026,,
,,.0034,-.85,2.40,1015 / 1020,-.15,8.00,-.0044,,
,,.0033,-.85,2.35,1020 / 1025,.45,8.00,-.0035,,
,,.0033,-.90,2.40,1025 / 1030,.45,8.10,-.0034,,
,,.0032,-.95,2.35,1030 / 1035,.40,8.15,-.0034,,
,,.0095,.50,3.70,1035 / 1050,8.95,16.80,-.0099,,
,,.0149,1.65,4.75,1050 / 1075,17.70,26.45,-.0145,,
,,.0143,1.55,4.50,1075 / 1100,17.10,26.10,-.0162,,
,,.0133,1.30,4.15,1100 / 1125,17.95,27.25,-.0126,,
,,.0126,1.15,3.90,1125 / 1150,17.30,27.60,-.0131,,
,,.0117,1.00,3.60,1150 / 1175,17.40,27.15,-.0138,,
,,.0111,.90,3.35,1175 / 1200,18.25,27.40,-.0116,,
,,.0104,.80,3.15,1200 / 1225,18.35,27.65,-.0110,,
,,.0098,.70,2.95,1225 / 1250,18.40,27.85,-.0105,,
,,.0092,.60,2.80,1250 / 1275,18.50,28.10,-.0097,,
,,.0085,.45,2.60,1275 / 1300,18.50,28.30,-.0092,,
,,.0081,.40,2.45,1300 / 1325,18.60,28.55,-.0084,,
,,.0075,.30,2.30,1325 / 1350,18.60,29.75,-.0056,,
,,.0071,.25,2.20,1350 / 1375,17.60,28.85,-.0101,,
,,.0067,.20,2.05,1375 / 1400,18.70,29.00,-.0071,,
,,.0062,.15,1.95,1400 / 1425,18.75,29.15,-.0066,,
,,.0059,.10,1.85,1425 / 1450,18.75,29.30,-.0062,,
,,.0055,.05,1.75,1450 / 1475,18.70,29.45,-.0060,,
,,.0050,0,1.60,1475 / 1500,18.75,29.55,-.0055,,
,,.0051,.05,1.60,1500 / 1525,18.75,29.60,-.0054,,
,,.0047,-.05,1.55,1525 / 1550,18.80,30.95,-.0016,,
,,.0043,-.10,1.45,1550 / 1575,17.60,31.00,-.0047,,
,,.0040,-.10,1.35,1575 / 1600,17.60,31.10,-.0044,,
,,.0039,-.10,1.30,1600 / 1625,17.60,31.25,-.0040,,
,,.0036,-.15,1.25,1625 / 1650,17.60,31.30,-.0038,,
,,.0033,-.20,1.20,1650 / 1675,17.60,31.35,-.0037,,
,,.0026,-.20,.95,1675 / 1700,17.60,31.45,-.0034,,
,,.0036,0,1.15,1700 / 1725,17.55,31.50,-.0034,,

18 MAR 22  (319)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-2.25,12.25,5 / 10,-.01,.04,-.0001,,
,,.0001,-2.30,12.25,10 / 15,-.01,.05,-.0001,,
,,.00,-2.30,12.30,15 / 20,0,.06,-.0001,,
,,.00,-2.30,12.30,20 / 25,-.11,.05,.0001,,
,,.00,-2.30,12.30,25 / 30,-.13,.16,-.0001,,
,,.0001,-2.30,12.25,30 / 35,-.15,4.45,-.0035,,
,,.00,-2.25,12.25,35 / 40,-4.25,.32,.0029,,
,,.0002,-2.30,12.20,40 / 45,-.21,4.35,-.0036,,
,,.0004,-2.35,12.15,45 / 50,-4.55,.40,.0035,,
,,.0002,-2.30,12.20,50 / 55,-.52,.54,-.0001,,
,,.0001,-6.30,8.25,55 / 56,-.54,4.65,-.0040,,
,,.0001,-6.30,8.25,56 / 57,-4.65,4.65,-.0001,,
,,.00,-6.25,8.25,57 / 58,-4.65,4.70,-.0001,,
,,.0001,-6.30,8.25,58 / 59,-4.70,1.65,.0027,,
,,.0001,-6.30,8.25,59 / 60,-1.30,.65,.0008,,
,,.00,-6.25,8.25,60 / 61,-.65,4.35,-.0036,,
,,.0002,-6.30,8.20,61 / 62,-4.70,4.75,-.0001,,
,,.00,-6.25,8.25,62 / 63,-4.75,10.00,-.0032,,
,,.00,-6.25,8.25,63 / 64,-10.00,10.00,-.0001,,
,,.0002,-6.30,8.20,64 / 65,-10.00,10.00,-.0001,,
,,.00,-6.25,8.25,65 / 66,-10.00,8.85,.0005,,
,,.0002,-6.30,8.20,66 / 67,-8.85,4.80,.0026,,
,,.00,-6.25,8.25,67 / 68,-4.80,1.95,.0027,,
,,.00,-6.25,8.25,68 / 69,-1.95,4.80,-.0028,,
,,.0002,-6.30,8.20,69 / 70,-4.80,4.80,-.0001,,
,,.00,-6.25,8.25,70 / 71,-4.75,4.85,-.0001,,
,,.0002,-6.30,8.20,71 / 72,-4.85,9.95,-.0034,,
,,.00,-6.25,8.25,72 / 73,-10.00,10.00,-.0001,,
,,.00,-6.25,8.25,73 / 74,-10.00,4.90,.0033,,
,,.0002,-6.30,8.20,74 / 75,-4.60,.70,.0042,,
,,.00,-6.25,8.25,75 / 76,-.70,3.95,-.0038,,
,,.0002,-6.30,8.20,76 / 77,-4.25,4.90,-.0006,,
,,.00,-6.25,8.25,77 / 78,-4.90,4.95,-.0001,,
,,.0001,-6.25,8.20,78 / 79,-4.95,4.95,-.0001,,
,,.0001,-6.25,8.20,79 / 80,-4.95,4.95,-.0001,,
,,.00,-6.25,8.25,80 / 81,-4.95,5.00,-.0001,,
,,.0002,-6.30,8.20,81 / 82,-5.00,5.00,-.0001,,
,,.00,-6.25,8.25,82 / 83,-5.00,10.00,-.0037,,
,,.0002,-6.30,8.20,83 / 84,-10.00,10.00,-.0001,,
,,.00,-6.25,8.25,84 / 85,-10.00,10.00,-.0001,,
,,.0002,-6.30,8.20,85 / 86,-9.25,8.45,.0004,,
,,.00,-6.25,8.25,86 / 87,-8.45,4.30,.0032,,
,,.0001,-6.25,8.20,87 / 88,-5.05,10.00,-.0039,,
,,.0001,-6.25,8.20,88 / 89,-10.00,8.05,.0013,,
,,.0001,-6.25,8.20,89 / 90,-8.05,5.10,.0024,,
,,.0001,-6.25,8.20,90 / 91,-5.10,5.15,-.0001,,
,,.00,-6.25,8.25,91 / 92,-5.15,2.57,.0028,,
,,.0002,-6.30,8.20,92 / 93,-2.57,5.20,-.0029,,
,,.00,-6.25,8.25,93 / 94,-5.20,5.20,-.0001,,
,,.0002,-6.30,8.20,94 / 95,-5.20,9.70,-.0037,,
,,.00,-6.25,8.25,95 / 96,-9.70,3.15,.0059,,
,,.0002,-5.30,9.20,96 / 98,-3.15,1.23,.0027,,
,,.0002,-5.30,9.20,98 / 100,-.28,1.08,-.0013,,
,,.0004,-3.35,11.15,100 / 104,-1.08,3.80,-.0036,,
,,.0004,-3.35,11.15,104 / 108,-4.75,4.45,.0001,,
,,.0005,-3.35,11.10,108 / 112,-4.45,3.25,.0013,,
,,.0004,-3.30,11.10,112 / 116,-3.25,4.40,-.0016,,
,,.0005,-3.35,11.10,116 / 120,-4.40,10.00,-.0058,,
,,.0005,-3.35,11.10,120 / 124,-9.00,5.65,.0029,,
,,.0004,-3.30,11.10,124 / 128,-5.65,9.00,-.0035,,
,,.0005,-3.35,11.10,128 / 132,-10.00,6.00,.0038,,
,,.0005,-3.35,11.10,132 / 136,-6.00,5.55,.0003,,
,,.0006,-3.35,11.05,136 / 140,-5.55,2.05,.0051,,
,,.0005,-3.35,11.10,140 / 144,-2.05,6.35,-.0065,,
,,.0006,-3.40,11.10,144 / 148,-6.35,6.15,.00,,
,,.0006,-3.35,11.10,148 / 152,-5.65,2.36,.0047,,
,,.0006,-3.35,11.05,152 / 156,-1.77,6.20,-.0066,,
,,.0006,-3.35,11.05,156 / 160,-4.20,3.66,.0004,,
,,.0008,-3.40,11.00,160 / 164,-4.25,4.50,-.0006,,
,,.0007,-3.35,11.05,164 / 168,-7.00,7.15,-.0005,,
,,.0007,-3.35,11.05,168 / 172,-7.15,7.30,-.0005,,
,,.0008,-3.40,11.00,172 / 176,-7.30,7.40,-.0004,,
,,.0008,-3.35,11.00,176 / 180,-7.40,7.55,-.0005,,
,,.0008,-3.35,10.95,180 / 184,-7.55,7.70,-.0005,,
,,.0008,-3.35,10.95,184 / 188,-7.70,7.90,-.0006,,
,,.0008,-3.35,10.95,188 / 192,-7.90,8.05,-.0005,,
,,.0009,-3.35,10.95,192 / 196,-4.25,8.25,-.0054,,
,,.0009,-3.35,10.95,196 / 200,-4.25,1.20,.0035,,
,,.0010,-3.40,10.90,200 / 204,-5.00,4.65,.0002,,
,,.0010,-3.35,10.90,204 / 208,-8.65,8.85,-.0006,,
,,.0010,-3.35,10.85,208 / 212,-8.85,9.10,-.0007,,
,,.0010,-3.35,10.85,212 / 216,-4.30,5.40,-.0019,,
,,.0011,-3.35,10.85,216 / 220,-.30,.85,-.0011,,
,,.0011,-3.35,10.85,220 / 224,-.35,.80,-.0010,,
,,.0049,7.70,21.90,224 / 240,.50,1.60,-.0046,,
,,.0007,-5.25,8.90,240 / 242,-.35,.65,-.0006,,
,,.0006,-5.20,8.90,242 / 244,-.35,.65,-.0006,,
,,.0006,-5.20,8.90,244 / 246,-.35,.75,-.0008,,
,,.0007,-5.20,8.85,246 / 248,-.45,.65,-.0005,,
,,.0007,-5.20,8.85,248 / 250,-.35,.75,-.0008,,
,,.0007,-5.20,8.85,250 / 252,-.45,.80,-.0007,,
,,.0008,-5.20,8.80,252 / 254,-.45,.80,-.0007,,
,,.0006,-5.15,8.85,254 / 256,-.45,.75,-.0007,,
,,.0008,-5.20,8.80,256 / 258,-.45,.80,-.0007,,
,,.0008,-5.20,8.80,258 / 260,-.45,.80,-.0007,,
,,.0007,-5.15,8.80,260 / 262,-.45,.80,-.0007,,
,,.0008,-5.15,8.75,262 / 264,-.45,.85,-.0008,,
,,.0008,-5.15,8.75,264 / 266,-.45,.80,-.0007,,
,,.0008,-5.15,8.75,266 / 268,-.40,.80,-.0008,,
,,.0008,-5.15,8.75,268 / 270,-.45,.80,-.0007,,
,,.0008,-5.15,8.75,270 / 272,-.45,.85,-.0008,,
,,.0008,-5.15,8.75,272 / 274,-.45,.85,-.0008,,
,,.0009,-5.15,8.70,274 / 276,-.45,.85,-.0008,,
,,.0009,-5.15,8.70,276 / 278,-.45,.85,-.0008,,
,,.0009,-5.15,8.70,278 / 280,-.40,.90,-.0009,,
,,.0008,-5.10,8.70,280 / 282,-.45,.85,-.0008,,
,,.0009,-5.15,8.65,282 / 284,-.45,.85,-.0008,,
,,.0009,-5.10,8.65,284 / 286,-.40,.90,-.0009,,
,,.0009,-5.10,8.60,286 / 288,-.45,.85,-.0008,,
,,.0009,-5.10,8.60,288 / 290,-.40,.90,-.0010,,
,,.0009,-5.10,8.60,290 / 292,-.45,.90,-.0009,,
,,.0009,-5.10,8.60,292 / 294,-.45,.90,-.0009,,
,,.0009,-5.05,8.60,294 / 296,-.40,.90,-.0010,,
,,.0010,-5.10,8.55,296 / 298,-.40,.90,-.0010,,
,,.0010,-5.10,8.55,298 / 300,-.40,.90,-.0010,,
,,.0009,-5.05,8.55,300 / 302,-.40,.90,-.0010,,
,,.0009,-5.05,8.55,302 / 304,-.40,.95,-.0010,,
,,.0011,-5.10,8.50,304 / 306,-.45,.95,-.0010,,
,,.0010,-5.05,8.50,306 / 308,-.40,.95,-.0010,,
,,.0011,-5.05,8.45,308 / 310,-.40,.95,-.0010,,
,,.0010,-5.00,8.50,310 / 312,-.45,.95,-.0010,,
,,.0011,-5.05,8.45,312 / 314,-.40,1.00,-.0011,,
,,.0011,-5.05,8.45,314 / 316,-.40,1.00,-.0011,,
,,.0011,-5.05,8.40,316 / 318,-.45,.95,-.0010,,
,,.0011,-5.00,8.40,318 / 320,-.40,1.00,-.0011,,
,,.0011,-5.00,8.40,320 / 322,-.40,1.00,-.0011,,
,,.0011,-5.00,8.40,322 / 324,-.40,1.00,-.0011,,
,,.0011,-5.00,8.35,324 / 326,-.40,1.05,-.0012,,
,,.0011,-4.95,8.30,326 / 328,-.40,1.05,-.0012,,
,,.0011,-4.95,8.30,328 / 330,-.40,1.00,-.0011,,
,,.0011,-4.95,8.30,330 / 332,-.40,1.05,-.0012,,
,,.0012,-4.95,8.25,332 / 334,-.40,1.05,-.0012,,
,,.0012,-4.95,8.25,334 / 336,-.40,1.05,-.0012,,
,,.0012,-4.90,8.25,336 / 338,-.40,1.10,-.0012,,
,,.0012,-4.90,8.20,338 / 340,-.40,1.05,-.0012,,
,,.0012,-4.90,8.20,340 / 342,-.40,1.05,-.0012,,
,,.0013,-4.90,8.15,342 / 344,-.40,1.10,-.0012,,
,,.0012,-4.85,8.15,344 / 346,-.40,1.15,-.0013,,
,,.0013,-4.90,8.10,346 / 348,-.45,1.15,-.0012,,
,,.0012,-4.85,8.15,348 / 350,-.40,1.15,-.0013,,
,,.0013,-4.85,8.10,350 / 352,-.40,1.15,-.0013,,
,,.0013,-4.85,8.05,352 / 354,-.45,1.15,-.0012,,
,,.0013,-4.85,8.05,354 / 356,-.40,1.20,-.0013,,
,,.0013,-4.80,8.05,356 / 358,-.45,1.20,-.0013,,
,,.0013,-4.80,8.00,358 / 360,-.45,1.20,-.0013,,
,,.0013,-4.80,8.00,360 / 362,-.40,1.20,-.0013,,
,,.0014,-4.80,7.95,362 / 364,-.40,1.20,-.0013,,
,,.0013,-4.75,7.95,364 / 366,-.40,1.20,-.0014,,
,,.0013,-4.75,7.95,366 / 368,-.40,1.25,-.0014,,
,,.0014,-4.80,7.90,368 / 370,-.45,1.25,-.0014,,
,,.0014,-4.75,7.90,370 / 372,-.45,1.30,-.0014,,
,,.0014,-4.75,7.85,372 / 374,-.45,1.30,-.0014,,
,,.0014,-4.70,7.85,374 / 376,-.45,1.30,-.0014,,
,,.0028,-3.15,9.35,376 / 380,.10,1.75,-.0029,,
,,.0029,-3.15,9.30,380 / 384,0,1.65,-.0028,,
,,.0029,-3.10,9.25,384 / 388,.05,1.85,-.0030,,
,,.0029,-3.10,9.20,388 / 392,0,1.85,-.0030,,
,,.0030,-3.15,9.15,392 / 396,.15,1.90,-.0031,,
,,.0030,-3.10,9.10,396 / 400,.05,1.80,-.0030,,
