This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 6/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
605.13,+6.08,"22,543,682",591.825,610.00,582.88

11 JUN 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0003,-.70,4.60,140 / 142,-.22,.30,-.0002,,
,,.0003,-.70,4.60,142 / 144,-.22,.30,-.0002,,
,,.0003,-.70,4.60,144 / 146,-.22,.31,-.0003,,
,,.0003,-.70,4.60,146 / 148,-.22,.31,-.0003,,
,,.0004,-.70,4.55,148 / 150,-.07,.31,-.0006,,
,,.0002,-.65,4.60,150 / 152,-.23,.16,.0001,,
,,.0004,-.70,4.55,152 / 154,-.22,.32,-.0003,,
,,.0002,-.65,4.60,154 / 156,-.22,.32,-.0003,,
,,.0003,-.70,4.60,156 / 158,-.23,.32,-.0003,,
,,.0003,-.70,4.60,158 / 160,-.07,.33,-.0006,,
,,.0004,-.70,4.55,160 / 162,-.23,.17,.00,,
,,.0002,-.65,4.60,162 / 164,-.23,.33,-.0003,,
,,.0004,-.70,4.55,164 / 166,-.23,.34,-.0003,,
,,.0004,-.70,4.55,166 / 168,-.23,.34,-.0003,,
,,.0002,-.65,4.60,168 / 170,-.23,.34,-.0003,,
,,.0005,-.70,4.50,170 / 172,-.23,.35,-.0004,,
,,.0004,-.65,4.50,172 / 174,-.24,.35,-.0003,,
,,.0004,-.65,4.50,174 / 176,-.24,.36,-.0004,,
,,.0003,-.65,4.55,176 / 178,-.24,.36,-.0004,,
,,.0004,-.65,4.50,178 / 180,-.24,.36,-.0004,,
,,.0001,-1.60,3.60,180 / 181,-.27,.33,-.0002,,
,,.0003,-1.70,3.60,181 / 182,-.27,.34,-.0002,,
,,.0002,-1.65,3.60,182 / 183,-.28,.34,-.0002,,
,,.0003,-1.65,3.55,183 / 184,-.28,.34,-.0002,,
,,.0002,-1.65,3.60,184 / 185,-.28,.34,-.0002,,
,,.0003,-1.70,3.60,185 / 186,-.28,.35,-.0002,,
,,.0002,-1.65,3.60,186 / 187,-.28,.35,-.0002,,
,,.0002,-1.65,3.60,187 / 188,-.14,.35,-.0005,,
,,.0003,-1.70,3.60,188 / 189,-.29,.21,.0001,,
,,.0002,-1.65,3.60,189 / 190,-.28,.36,-.0002,,
,,.0003,-1.65,3.55,190 / 191,-.29,.35,-.0002,,
,,.0003,-1.65,3.55,191 / 192,-.29,.36,-.0002,,
,,.0002,-1.65,3.60,192 / 193,-.29,.36,-.0002,,
,,.0003,-1.70,3.60,193 / 194,-.29,.36,-.0002,,
,,.0002,-1.65,3.60,194 / 195,-.29,.37,-.0002,,
,,.0003,-1.65,3.55,195 / 196,-.29,.37,-.0002,,
,,.0003,-1.65,3.55,196 / 197,-.30,.36,-.0002,,
,,.0002,-1.65,3.60,197 / 198,-.29,.38,-.0003,,
,,.0003,-1.70,3.60,198 / 199,-.31,.39,-.0002,,
,,.0002,-1.65,3.60,199 / 200,-.32,.36,-.0002,,
,,.0004,-1.65,3.50,200 / 201,-.28,.42,-.0004,,
,,.0002,-1.60,3.55,201 / 202,-.34,.38,-.0002,,
,,.0003,-1.65,3.55,202 / 203,-.30,.39,-.0003,,
,,.0003,-1.65,3.55,203 / 204,-.32,.40,-.0002,,
,,.0004,-.65,4.55,204 / 206,-.30,.47,-.0005,,
,,.0006,-.70,4.50,206 / 208,-.30,.45,-.0005,,
,,.0007,-.70,4.45,208 / 210,-.30,.45,-.0005,,
,,.0005,-.65,4.50,210 / 212,-.30,.50,-.0006,,
,,.0006,-.70,4.50,212 / 214,-.30,.50,-.0006,,
,,.0006,-.70,4.50,214 / 216,-.35,.45,-.0004,,
,,.0005,-.65,4.50,216 / 218,-.30,.50,-.0006,,
,,.0006,-.65,4.45,218 / 220,-.30,.50,-.0006,,
,,.0006,-.65,4.45,220 / 222,-.30,.50,-.0006,,
,,.0006,-.65,4.45,222 / 224,-.30,.50,-.0006,,
,,.0007,-.70,4.45,224 / 226,-.30,.50,-.0006,,
,,.0006,-.70,4.50,226 / 228,-.30,.50,-.0006,,
,,.0008,-.70,4.40,228 / 230,-.30,.50,-.0006,,
,,.0005,-.60,4.45,230 / 232,-.30,.50,-.0006,,
,,.0006,-.65,4.45,232 / 234,-.30,.55,-.0007,,
,,.0006,-.65,4.45,234 / 236,-.35,.55,-.0006,,
,,.0008,-.70,4.40,236 / 238,-.35,.55,-.0006,,
,,.0007,-.65,4.40,238 / 240,-.35,.55,-.0006,,
,,.0007,-.65,4.40,240 / 242,-.35,.60,-.0007,,
,,.0006,-.65,4.45,242 / 244,-.35,.60,-.0007,,
,,.0007,-.65,4.40,244 / 246,-.35,.55,-.0006,,
,,.0009,-.65,4.30,246 / 248,-.30,.60,-.0008,,
,,.0006,-.60,4.40,248 / 250,-.35,.60,-.0007,,
,,.0007,-.65,4.40,250 / 252,-.40,.65,-.0007,,
,,.0008,-.65,4.35,252 / 254,-.40,.65,-.0008,,
,,.0004,-.35,4.30,254 / 256,-.35,.65,-.0008,,
,,.0011,-.55,4.10,256 / 258,-.40,.60,-.0007,,
,,.0008,-.65,4.35,258 / 260,-.20,.70,-.0012,,
,,.0009,-.65,4.35,260 / 262,-.40,.50,-.0005,,
,,.0009,-.65,4.35,262 / 264,-.35,.65,-.0009,,
,,.0010,-.65,4.25,264 / 266,-.40,.65,-.0008,,
,,.0008,-.55,4.30,266 / 268,-.40,.70,-.0009,,
,,.0009,-.60,4.30,268 / 270,-.40,.75,-.0010,,
,,.0010,-.65,4.30,270 / 272,-.45,.75,-.0009,,
,,.0011,-.65,4.25,272 / 274,-.40,.75,-.0010,,
,,.0009,-.55,4.25,274 / 276,-.40,.70,-.0009,,
,,.0008,-.55,4.30,276 / 278,-.40,.75,-.0010,,
,,.0011,-.65,4.25,278 / 280,-.45,.80,-.0010,,
,,.0011,-.60,4.20,280 / 282,-.45,.80,-.0010,,
,,.0010,-.55,4.20,282 / 284,-.45,.75,-.0009,,
,,.0009,-.55,4.25,284 / 286,-.40,.80,-.0011,,
,,.0011,-.60,4.20,286 / 288,-.45,.75,-.0009,,
,,.0012,-.60,4.15,288 / 290,-.40,.80,-.0011,,
,,.0013,-.65,4.15,290 / 292,-.40,.80,-.0011,,
,,.0010,-.60,4.25,292 / 294,-.45,.75,-.0010,,
,,.0010,-.55,4.20,294 / 296,-.40,.80,-.0011,,
,,.0010,-.55,4.20,296 / 298,-.40,.80,-.0011,,
,,.0011,-.60,4.20,298 / 300,-.40,.80,-.0011,,
,,.0012,-.60,4.15,300 / 302,-.40,.80,-.0011,,
,,.0012,-.55,4.10,302 / 304,-.35,.85,-.0013,,
,,.0011,-.55,4.15,304 / 306,-.40,.85,-.0012,,
,,.0013,-.60,4.10,306 / 308,-.45,.85,-.0011,,
,,.0011,-.50,4.15,308 / 310,-.45,.85,-.0011,,
,,.0013,-.60,4.10,310 / 312,-.40,.85,-.0012,,
,,.0013,-.60,4.10,312 / 314,-.40,.90,-.0013,,
,,.0014,-.60,4.05,314 / 316,-.45,.95,-.0013,,
,,.0012,-.50,4.05,316 / 318,-.45,.90,-.0012,,
,,.0013,-.50,4.00,318 / 320,-.40,.90,-.0013,,
,,.0013,-.50,4.00,320 / 322,-.45,.90,-.0013,,
,,.0013,-.50,4.05,322 / 324,-.45,.95,-.0013,,
,,.0013,-.55,4.05,324 / 326,-.45,.95,-.0013,,
,,.0021,-.70,3.70,326 / 328,-.40,1.00,-.0015,,
,,.0008,-.25,4.15,328 / 330,-.45,.95,-.0014,,
,,.0016,-.65,3.95,330 / 332,-.45,.95,-.0014,,
,,.0012,-.50,4.10,332 / 334,-.35,1.00,-.0016,,
,,.0015,-.60,4.00,334 / 336,-.45,.90,-.0013,,
,,.0015,-.60,4.00,336 / 338,-.40,1.00,-.0015,,
,,.0014,-.55,4.00,338 / 340,-.45,1.00,-.0015,,
,,.0015,-.55,3.95,340 / 342,-.45,1.05,-.0015,,
,,.0015,-.55,3.95,342 / 344,-.45,1.05,-.0015,,
,,.0016,-.60,3.95,344 / 346,-.45,1.05,-.0016,,
,,.0017,-.60,3.90,346 / 348,-.45,1.05,-.0015,,
,,.0019,-.50,3.65,348 / 350,-.40,1.05,-.0016,,
,,.0014,-.30,3.85,350 / 352,-.40,1.05,-.0016,,
,,.0015,-.50,3.95,352 / 354,-.45,1.05,-.0016,,
,,.0017,-.60,3.90,354 / 356,-.40,1.05,-.0016,,
,,.0017,-.60,3.90,356 / 358,-.35,1.05,-.0017,,
,,.0019,-.55,3.70,358 / 360,-.40,1.05,-.0017,,
,,.0015,-.35,3.85,360 / 362,-.40,1.10,-.0017,,
,,.0017,-.55,3.85,362 / 364,-.35,1.10,-.0018,,
,,.0018,-.60,3.85,364 / 366,-.35,1.05,-.0017,,
,,.0020,-.70,3.80,366 / 368,-.40,1.05,-.0017,,
,,.0016,-.50,3.95,368 / 370,-.40,1.15,-.0018,,
,,.0020,-.70,3.75,370 / 372,-.45,1.15,-.0018,,
,,.0021,-.50,3.50,372 / 374,-.35,1.20,-.0019,,
,,.0019,-.15,3.35,374 / 376,-.40,1.10,-.0018,,
,,.0033,1.45,5.35,376 / 380,.05,1.55,-.0038,,
,,.0037,1.05,5.40,380 / 384,0,1.55,-.0038,,
,,.0039,.95,5.35,384 / 388,.05,1.65,-.0040,,
,,.0044,.95,4.90,388 / 392,.05,1.60,-.0039,,
,,.0036,1.40,5.25,392 / 396,.10,1.65,-.0041,,
,,.0040,1.00,5.25,396 / 400,.10,1.70,-.0041,,
,,.0106,5.50,9.75,400 / 410,1.50,3.10,-.0105,,
,,.0114,5.35,9.15,410 / 420,1.65,3.30,-.0110,,
,,.0113,5.65,9.00,420 / 430,1.85,3.55,-.0115,,
,,.0117,5.50,8.80,430 / 440,1.90,3.65,-.0118,,
,,.0122,5.25,8.65,440 / 450,2.10,3.90,-.0123,,
,,.0124,5.20,8.60,450 / 460,2.20,4.00,-.0126,,
,,.0128,5.05,8.30,460 / 470,2.40,4.20,-.0129,,
,,.0131,4.90,8.05,470 / 480,2.55,4.45,-.0133,,
,,.0132,4.80,8.25,480 / 490,2.65,4.60,-.0135,,
,,.0136,4.25,7.95,490 / 500,2.80,4.80,-.0137,,
,,.0138,4.20,7.85,500 / 510,3.00,5.10,-.0140,,
,,.0141,3.95,7.30,510 / 520,3.10,5.10,-.0141,,
,,.0141,4.15,7.30,520 / 530,3.35,5.40,-.0144,,
,,.0143,3.85,7.15,530 / 540,3.40,5.50,-.0145,,
,,.0144,3.65,6.90,540 / 550,3.70,5.60,-.0146,,
,,.0145,3.55,6.75,550 / 560,3.85,5.75,-.0147,,
,,.0145,3.45,6.35,560 / 570,4.00,6.00,-.0147,,
,,.0146,3.55,6.40,570 / 580,4.10,6.20,-.0148,,
,,.0145,3.15,6.15,580 / 590,4.25,6.35,-.0148,,
,,.0145,3.05,5.90,590 / 600,4.45,6.55,-.0147,,
,,.0145,3.00,5.75,600 / 610,4.50,6.70,-.0147,,
,,.0144,2.85,5.65,610 / 620,4.65,6.80,-.0147,,
,,.0143,2.60,5.50,620 / 630,4.80,7.10,-.0145,,
,,.0142,2.50,5.30,630 / 640,4.80,7.20,-.0145,,
,,.0140,2.45,5.05,640 / 650,5.00,7.35,-.0144,,
,,.0139,2.35,4.95,650 / 660,5.15,7.55,-.0142,,
,,.0136,2.10,4.75,660 / 670,5.25,7.80,-.0139,,
,,.0136,2.10,4.70,670 / 680,5.25,8.05,-.0138,,
,,.0132,1.85,4.45,680 / 690,5.30,8.20,-.0136,,
,,.0132,1.85,4.45,690 / 700,5.45,8.35,-.0134,,
,,.0129,1.65,4.25,700 / 710,5.55,8.50,-.0132,,
,,.0127,1.55,4.15,710 / 720,5.60,8.65,-.0130,,
,,.0124,1.40,4.00,720 / 730,5.65,8.75,-.0128,,
,,.0124,1.40,4.00,730 / 740,5.80,9.00,-.0124,,
,,.0119,1.20,3.80,740 / 750,5.80,9.10,-.0123,,
,,.0116,1.10,3.65,750 / 760,5.90,9.25,-.0119,,
,,.0114,1.10,3.55,760 / 770,5.95,9.40,-.0116,,
,,.0111,1.00,3.40,770 / 780,6.00,9.60,-.0114,,
,,.0109,.90,3.35,780 / 790,6.00,9.65,-.0113,,
,,.0105,.75,3.25,790 / 800,6.15,9.80,-.0108,,
,,.0105,.80,3.20,800 / 810,6.15,9.90,-.0107,,
,,.0100,.70,3.00,810 / 820,6.20,9.95,-.0104,,
,,.0097,.60,2.90,820 / 830,6.35,10.05,-.0101,,
,,.0096,.55,2.90,830 / 840,6.40,10.15,-.0098,,
,,.0100,.90,2.75,840 / 850,6.45,10.25,-.0095,,
,,.0083,.55,2.20,850 / 860,6.50,10.25,-.0095,,
,,.0087,.50,2.50,860 / 870,6.60,10.40,-.0090,,
,,.0083,.40,2.40,870 / 880,6.55,10.55,-.0088,,
,,.0082,.40,2.35,880 / 890,6.65,10.60,-.0085,,
,,.0073,.30,2.00,890 / 900,6.80,10.60,-.0082,,
,,.0085,.55,2.30,900 / 910,6.80,10.70,-.0079,,
,,.0072,.15,2.10,910 / 920,6.70,10.80,-.0079,,
,,.0073,.20,2.10,920 / 930,6.85,11.00,-.0071,,
,,.0068,.10,2.00,930 / 940,6.85,10.95,-.0073,,
,,.0067,.10,1.95,940 / 950,6.80,10.95,-.0074,,
,,.0066,.10,1.90,950 / 960,7.00,11.10,-.0065,,
,,.0064,.10,1.85,960 / 970,7.05,11.15,-.0063,,
,,.0030,-.40,1.30,970 / 975,2.40,6.55,-.0035,,
,,.0029,-.40,1.25,975 / 980,2.50,6.65,-.0030,,
,,.0058,0,1.70,980 / 990,7.05,11.25,-.0059,,
,,.0054,-.10,1.65,990 / 1000,7.00,11.30,-.0060,,
,,.0029,-.45,1.30,1000 / 1005,2.50,6.80,-.0026,,
,,.0028,-.45,1.25,1005 / 1010,2.45,6.70,-.0029,,
,,.0027,-.45,1.20,1010 / 1015,2.50,6.80,-.0026,,
,,.0026,-.45,1.20,1015 / 1020,2.45,6.70,-.0030,,
,,.0024,-.45,1.15,1020 / 1025,2.55,6.80,-.0024,,
,,.0025,-.45,1.15,1025 / 1030,2.50,6.80,-.0026,,
,,.0025,-.45,1.15,1030 / 1035,2.50,6.80,-.0026,,
,,.0070,.20,1.75,1035 / 1050,11.80,16.15,-.0076,,
,,.0110,.75,2.25,1050 / 1075,21.30,25.75,-.0113,,
,,.0098,.60,2.00,1075 / 1100,21.40,25.90,-.0105,,
,,.0093,.55,1.90,1100 / 1125,21.50,26.00,-.0099,,
,,.0083,.40,1.75,1125 / 1150,21.75,26.20,-.0084,,
,,.0075,.30,1.60,1150 / 1175,21.70,26.30,-.0082,,
,,.0070,.25,1.50,1175 / 1200,21.85,26.55,-.0068,,
,,.0065,.20,1.40,1200 / 1225,21.75,26.90,-.0059,,
,,.0058,.10,1.30,1225 / 1250,21.40,27.25,-.0059,,
,,.0054,.10,1.20,1250 / 1275,21.35,27.35,-.0057,,
,,.0049,.05,1.10,1275 / 1300,21.35,27.45,-.0053,,
,,.0045,0,1.05,1300 / 1325,21.35,27.05,-.0068,,
,,.0043,0,1.00,1325 / 1350,21.90,27.65,-.0025,,
,,.0039,-.05,.95,1350 / 1375,21.40,27.75,-.0039,,
,,.0033,-.10,.85,1375 / 1400,21.35,27.60,-.0047,,
,,.0033,-.10,.85,1400 / 1425,21.55,27.75,-.0033,,
,,.0034,0,.80,1425 / 1450,21.50,27.80,-.0033,,
,,.0024,-.15,.65,1450 / 1475,21.50,28.05,-.0023,,
,,.0027,-.20,.80,1475 / 1500,21.30,28.15,-.0027,,
,,.0023,-.25,.75,1500 / 1525,21.25,28.20,-.0027,,
,,.0023,-.25,.75,1525 / 1550,21.25,28.25,-.0025,,
,,.0023,-.25,.75,1550 / 1575,21.25,28.30,-.0022,,
,,.0019,-.30,.70,1575 / 1600,21.20,28.40,-.0020,,
,,.0018,-.30,.70,1600 / 1625,21.15,28.50,-.0018,,
,,.0016,-.30,.65,1625 / 1650,21.15,28.55,-.0016,,
,,.0016,-.30,.65,1650 / 1675,21.10,28.55,-.0018,,
,,.0016,-.30,.65,1675 / 1700,21.05,28.60,-.0018,,
,,.0014,-.30,.60,1700 / 1725,20.95,28.60,-.0023,,

18 MAR 22  (284)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,.95,9.05,5 / 10,-.02,.04,.00,,
,,.0002,.90,9.00,10 / 15,0,.05,-.0001,,
,,.00,.95,9.05,15 / 20,0,.07,-.0001,,
,,.00,.95,9.05,20 / 25,-.02,.07,-.0001,,
,,.00,.95,9.05,25 / 30,-.15,.11,.00,,
,,-.0002,1.00,9.10,30 / 35,-.20,.23,-.0001,,
,,.00,.95,9.05,35 / 40,-.12,.24,-.0003,,
,,.00,.95,9.05,40 / 45,-.23,.15,.0001,,
,,.0003,.90,9.00,45 / 50,-.06,.29,-.0005,,
,,.00,.95,9.05,50 / 55,-.23,.14,.0001,,
,,.0003,-3.10,5.00,55 / 56,-.26,.28,.00,,
,,.00,-3.05,5.05,56 / 57,-.26,.28,-.0001,,
,,.00,-3.05,5.05,57 / 58,-.26,.28,.00,,
,,.00,-3.05,5.05,58 / 59,-.26,.28,.00,,
,,.00,-3.05,5.05,59 / 60,-.26,.28,-.0001,,
,,.0002,-3.10,5.00,60 / 61,-.26,.28,.00,,
,,.00,-3.05,5.05,61 / 62,-.26,.28,-.0001,,
,,.00,-3.05,5.05,62 / 63,-.26,.28,-.0001,,
,,.00,-3.05,5.05,63 / 64,-.26,.28,-.0001,,
,,.0002,-3.10,5.00,64 / 65,-.26,.28,-.0001,,
,,.00,-3.05,5.05,65 / 66,-.25,.28,-.0001,,
,,.00,-3.05,5.05,66 / 67,-.25,.28,-.0001,,
,,.00,-3.05,5.05,67 / 68,-.26,.28,-.0001,,
,,.0002,-3.10,5.00,68 / 69,-.26,.28,-.0001,,
,,.00,-3.05,5.05,69 / 70,-.16,.28,-.0002,,
,,.00,-3.05,5.05,70 / 71,-.25,.19,.0001,,
,,.0001,-3.05,5.00,71 / 72,-.26,.28,-.0001,,
,,.0001,-3.05,5.00,72 / 73,-.26,.28,-.0001,,
,,.00,-3.05,5.05,73 / 74,-.25,.29,-.0001,,
,,.0001,-3.05,5.00,74 / 75,-.19,.28,-.0002,,
,,.0001,-3.05,5.00,75 / 76,-.17,.21,-.0001,,
,,.00,-3.05,5.05,76 / 77,-.25,.20,.0001,,
,,.00,-3.05,5.05,77 / 78,-.26,.28,-.0001,,
,,.0002,-3.10,5.00,78 / 79,-.26,.28,-.0001,,
,,.00,-3.05,5.05,79 / 80,-.25,.29,-.0001,,
,,.0001,-3.05,5.00,80 / 81,-.26,.28,-.0001,,
,,.0001,-3.05,5.00,81 / 82,-.25,.29,-.0001,,
,,.00,-3.05,5.05,82 / 83,-.26,.28,-.0001,,
,,.0001,-3.05,5.00,83 / 84,-.25,.29,-.0001,,
,,.0001,-3.05,5.00,84 / 85,-.26,.28,-.0001,,
,,.00,-3.05,5.05,85 / 86,-.25,.29,-.0001,,
,,.0001,-3.05,5.00,86 / 87,-.26,.28,-.0001,,
,,.0001,-3.05,5.00,87 / 88,-.25,.29,-.0001,,
,,.00,-3.05,5.05,88 / 89,-.26,.28,-.0001,,
,,.0002,-3.10,5.00,89 / 90,-.25,.29,-.0001,,
,,.00,-3.05,5.05,90 / 91,-.25,.29,-.0001,,
,,.0001,-3.05,5.00,91 / 92,-.26,.28,-.0001,,
,,.0001,-3.05,5.00,92 / 93,-.25,.29,-.0001,,
,,.00,-3.05,5.05,93 / 94,-.25,.29,-.0001,,
,,.0002,-3.10,5.00,94 / 95,-.26,.28,-.0001,,
,,.00,-3.05,5.05,95 / 96,-.06,.29,-.0004,,
,,.0002,-2.10,6.00,96 / 98,-.23,.12,.0001,,
,,.0002,-2.10,6.00,98 / 100,-.03,.29,-.0005,,
,,.0005,-.15,7.95,100 / 104,-.18,.14,.00,,
,,.0003,-.10,8.00,104 / 108,-.08,.35,-.0006,,
,,.0005,-.15,7.95,108 / 112,-.12,.24,-.0004,,
,,.0005,-.15,7.95,112 / 116,-.22,.29,-.0003,,
,,.0006,-.20,7.95,116 / 120,-.22,.40,-.0005,,
,,.0005,-.20,8.00,120 / 124,0,.40,-.0009,,
,,.0006,-.20,7.95,124 / 128,-.21,.19,-.0001,,
,,.0005,-.15,7.95,128 / 132,-.21,.42,-.0006,,
,,.0006,-.20,7.95,132 / 136,-.22,.43,-.0006,,
,,.0007,-.25,7.95,136 / 140,-.22,.44,-.0006,,
,,.0007,-.20,7.95,140 / 144,-.22,.45,-.0006,,
,,.0007,-.20,7.95,144 / 148,-.22,.46,-.0007,,
,,.0005,-2.20,6.00,148 / 150,-.28,.40,-.0003,,
,,.0003,-2.15,6.05,150 / 152,-.27,.40,-.0003,,
,,.0008,-.25,7.95,152 / 156,-.20,.47,-.0007,,
,,.0008,-.25,7.95,156 / 160,-.03,.48,-.0011,,
,,.0009,-.25,7.90,160 / 164,-.21,.29,-.0004,,
,,.0009,-.25,7.90,164 / 168,-.18,.51,-.0009,,
,,.0008,-.25,7.95,168 / 172,-.21,.52,-.0008,,
,,.0010,-.30,7.90,172 / 176,-.21,.57,-.0009,,
,,.0010,-.30,7.90,176 / 180,-.24,.56,-.0009,,
,,.0010,-.30,7.90,180 / 184,-.25,.54,-.0008,,
,,.0010,-.30,7.90,184 / 188,-.20,.65,-.0011,,
,,.0010,-.30,7.90,188 / 192,-.25,.65,-.0011,,
,,.0011,-.30,7.90,192 / 196,-.25,.65,-.0011,,
,,.0012,-.35,7.90,196 / 200,-.15,.65,-.0013,,
,,.0013,-.40,7.90,200 / 204,-.25,.55,-.0009,,
,,.0013,-.40,7.90,204 / 208,-.25,.70,-.0012,,
,,.0013,-.40,7.90,208 / 212,-.25,.75,-.0013,,
,,.0013,-.40,7.90,212 / 216,-.25,.75,-.0013,,
,,.0015,-.45,7.85,216 / 220,-.25,.75,-.0013,,
,,.0014,-.45,7.90,220 / 224,-.25,.75,-.0013,,
,,.0062,10.55,18.95,224 / 240,.65,1.75,-.0061,,
,,.0008,-2.35,6.05,240 / 242,-.45,.75,-.0008,,
,,.0009,-2.40,6.00,242 / 244,-.45,.75,-.0008,,
,,.0008,-2.35,6.05,244 / 246,-.40,.75,-.0009,,
,,.0009,-2.40,6.00,246 / 248,-.40,.75,-.0009,,
,,.0008,-2.35,6.05,248 / 250,-.30,.75,-.0010,,
,,.0009,-2.40,6.00,250 / 252,-.40,.65,-.0007,,
,,.0010,-2.40,6.00,252 / 254,-.45,.80,-.0009,,
,,.0010,-2.40,6.00,254 / 256,-.45,.80,-.0009,,
,,.0009,-2.40,6.05,256 / 258,-.45,.75,-.0008,,
,,.0009,-2.40,6.05,258 / 260,-.40,.80,-.0010,,
,,.0010,-2.40,6.00,260 / 262,-.40,.80,-.0010,,
,,.0010,-2.45,6.00,262 / 264,-.45,.85,-.0010,,
,,.0010,-2.45,6.05,264 / 266,-.50,.85,-.0009,,
,,.0010,-2.45,6.05,266 / 268,-.45,.85,-.0010,,
,,.0011,-2.45,6.00,268 / 270,-.45,.85,-.0010,,
,,.0011,-2.45,6.00,270 / 272,-.45,.90,-.0011,,
,,.0010,-2.45,6.05,272 / 274,-.50,.90,-.0010,,
,,.0011,-2.50,6.00,274 / 276,-.50,.90,-.0010,,
,,.0010,-2.45,6.05,276 / 278,-.45,.95,-.0012,,
,,.0011,-2.50,6.00,278 / 280,-.50,.90,-.0010,,
,,.0011,-2.50,6.05,280 / 282,-.50,.95,-.0011,,
,,.0011,-2.50,6.05,282 / 284,-.50,1.00,-.0012,,
,,.0012,-2.50,6.00,284 / 286,-.55,1.00,-.0011,,
,,.0012,-2.50,6.00,286 / 288,-.55,1.00,-.0011,,
,,.0012,-2.50,6.00,288 / 290,-.50,1.00,-.0012,,
,,.0012,-2.50,6.00,290 / 292,-.55,1.00,-.0011,,
,,.0012,-2.55,6.00,292 / 294,-.55,1.05,-.0012,,
,,.0012,-2.55,6.05,294 / 296,-.55,1.05,-.0012,,
,,.0013,-2.55,6.00,296 / 298,-.55,1.05,-.0012,,
,,.0013,-2.55,6.00,298 / 300,-.55,1.10,-.0013,,
,,.0012,-2.55,6.05,300 / 302,-.60,1.10,-.0012,,
,,.0013,-2.60,6.00,302 / 304,-.55,1.15,-.0014,,
,,.0012,-2.55,6.05,304 / 306,-.60,1.10,-.0012,,
,,.0013,-2.60,6.00,306 / 308,-.60,1.15,-.0013,,
,,.0013,-2.60,6.00,308 / 310,-.60,1.20,-.0014,,
,,.0013,-2.60,6.00,310 / 312,-.65,1.20,-.0013,,
,,.0014,-2.60,6.00,312 / 314,-.65,1.20,-.0013,,
,,.0013,-2.60,6.00,314 / 316,-.60,1.20,-.0014,,
,,.0014,-2.60,6.00,316 / 318,-.60,1.20,-.0014,,
,,.0014,-2.65,6.00,318 / 320,-.60,1.25,-.0014,,
,,.0014,-2.65,6.00,320 / 322,-.65,1.15,-.0013,,
,,.0014,-2.65,6.00,322 / 324,-.55,1.20,-.0015,,
,,.0014,-2.65,6.00,324 / 326,-.60,1.30,-.0015,,
,,.0014,-2.65,6.00,326 / 328,-.70,1.35,-.0015,,
,,.0015,-2.70,6.00,328 / 330,-.70,1.35,-.0015,,
,,.0015,-2.70,6.00,330 / 332,-.70,1.40,-.0015,,
,,.0015,-2.65,6.00,332 / 334,-.75,1.40,-.0015,,
,,.0016,-2.70,5.95,334 / 336,-.70,1.40,-.0015,,
,,.0019,-2.70,5.70,336 / 338,-.70,1.50,-.0017,,
,,.0012,-2.40,6.00,338 / 340,-.85,1.45,-.0015,,
,,.0019,-2.70,5.65,340 / 342,-.80,1.55,-.0016,,
,,.0016,-2.40,5.65,342 / 344,-.85,1.55,-.0016,,
,,.0016,-2.40,5.65,344 / 346,-.85,1.50,-.0015,,
,,.0016,-2.40,5.65,346 / 348,-.75,1.65,-.0018,,
,,.0017,-2.45,5.65,348 / 350,-.70,1.60,-.0018,,
,,.0017,-2.45,5.65,350 / 352,-.85,1.45,-.0015,,
,,.0017,-2.45,5.65,352 / 354,-.90,1.65,-.0016,,
,,.0017,-2.45,5.65,354 / 356,-.90,1.70,-.0017,,
,,.0017,-2.45,5.65,356 / 358,-.95,1.70,-.0017,,
,,.0017,-2.45,5.65,358 / 360,-.90,1.75,-.0017,,
,,.0017,-2.45,5.65,360 / 362,-.95,1.75,-.0017,,
,,.0018,-2.50,5.60,362 / 364,-1.00,1.80,-.0017,,
,,.0017,-2.50,5.65,364 / 366,-.95,1.85,-.0018,,
,,.0016,-2.50,5.85,366 / 368,-1.00,1.80,-.0017,,
,,.0020,-2.70,5.60,368 / 370,-1.00,1.85,-.0018,,
,,.0016,-2.50,5.85,370 / 372,-1.00,1.80,-.0017,,
,,.0020,-2.75,5.65,372 / 374,-.90,1.90,-.0019,,
,,.0018,-2.55,5.65,374 / 376,-1.05,1.90,-.0018,,
,,.0037,-1.05,7.15,376 / 380,-.60,2.45,-.0038,,
,,.0036,-1.05,7.35,380 / 384,-.65,2.35,-.0036,,
,,.0039,-1.25,7.15,384 / 388,-.50,2.55,-.0040,,
,,.0039,-1.10,7.10,388 / 392,-.65,2.55,-.0039,,
,,.0040,-1.15,7.05,392 / 396,.10,2.55,-.0045,,
,,.0038,-1.15,7.25,396 / 400,-.30,2.05,-.0038,,
,,.0103,3.00,11.40,400 / 410,.90,4.20,-.0101,,
,,.0106,3.00,11.25,410 / 420,1.00,4.65,-.0107,,
,,.0118,2.80,9.55,420 / 430,1.05,4.90,-.0110,,
